timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,opti_x,opti_y,opti_z,opti_orientation_x,opti_orientation_y,opti_orientation_z,opti_orientation_w
1734363511.1182754,0.0,0.0,0.0,0.006064900000000026,0.0626509900000034,0.035791770000000334,0.006064900000000026,0.0626509900000034,0.035791770000000334,0.001530630000000005,-0.00039682000000000606,0.0006347299999999167,-1.0490957400145853,0.11381792524862444,-0.08380107551773763,0.4305089139339142,0.5086721476255325,0.1769403583863351,0.7242974739895104
1734363511.1307743,0.0,0.0,0.0,0.011413900000000032,-0.028580009999997102,-0.01010622999999966,0.011413900000000032,-0.028580009999997102,-0.01010622999999966,-0.00034336999999998175,-0.0005588200000000015,-6.527000000011718e-05,-1.0398173762165657,0.11446700293232759,-0.0724699419181023,0.42852967160293937,0.5320448449644617,0.1703618786370785,0.7101179013444628
1734363511.1432686,0.0,0.0,0.0,0.01066190000000003,0.024546990000002822,0.013612770000000163,0.01066190000000003,0.024546990000002822,0.013612770000000163,0.0003796300000000197,-0.0004058200000000012,0.0008907299999999507,-1.029050895241432,0.11631324504216067,-0.06232093137128247,0.4129707506566995,0.5628852723764867,0.16046952765878467,0.6977570207003704
1734363511.1557908,0.0,0.0,0.0,-0.0074610999999999705,-0.027524009999996935,0.0035457700000003367,-0.0074610999999999705,-0.027524009999996935,0.0035457700000003367,0.0015976300000000165,-0.00017382000000000508,0.0016347299999999176,-1.0180505699248126,0.11812645753062068,-0.04966572433701688,0.38530840129143196,0.5905838739938538,0.14307536539410076,0.6944620677114031
1734363511.1682923,0.0,0.0,0.0,-0.0007420999999999678,-0.0035900099999963686,-0.02182222999999972,-0.0007420999999999678,-0.0035900099999963686,-0.02182222999999972,-0.00023936999999998876,0.000391179999999991,-0.0010272700000001356,-1.007036831104658,0.12072569537925215,-0.038820613993640674,0.35547990219881714,0.6240363148685474,0.11947102681301268,0.685521254674315
1734363511.180796,0.0,0.0,0.0,0.011586900000000025,-0.04323000999999671,-0.010294229999999738,0.011586900000000025,-0.04323000999999671,-0.010294229999999738,-0.0012253699999999756,-0.00016082000000000596,0.0001887299999998593,-1.0006866866075586,0.12085603664594036,-0.0303817507491142,0.32623739270829893,0.6480866044100355,0.08747348431230102,0.6825696347812631
1734363511.1932986,0.0,0.0,0.0,0.010710900000000023,0.002479990000002985,-0.010969229999999719,0.010710900000000023,0.002479990000002985,-0.010969229999999719,8.66300000000042e-05,-0.00014582000000000483,0.0009517299999999285,-0.9861112550968321,0.12377384466813357,-0.016432020984195717,0.21829418403724546,0.7098323976727262,-0.0038377268690256853,0.6696796908091067
1734363511.2058752,0.0,0.0,0.0,-0.009269099999999968,-0.050298009999997007,0.022698770000000312,-0.009269099999999968,-0.050298009999997007,0.022698770000000312,-0.0005813699999999977,-3.782000000000785e-05,-0.0010302700000001108,-0.974832693285506,0.1275385320276623,-0.006842706140905763,0.08652456038847475,0.7507571439567841,-0.09779713060845793,0.6475437687849261
1734363511.2185688,0.0,0.0,0.0,-0.00024309999999996834,0.0016399900000028111,0.03206077000000018,-0.00024309999999996834,0.0016399900000028111,0.03206077000000018,-0.0015763699999999936,-0.00026882000000000295,-0.0005322700000001124,-0.9602490331038738,0.1267862278523637,0.002539485780644224,-0.13958929779232046,0.7657484136324895,-0.264930842666316,0.5691711900344995
1734363511.2308295,0.0,0.0,0.0,-0.005603099999999972,-0.048582009999996956,0.005250770000000182,-0.005603099999999972,-0.048582009999996956,0.005250770000000182,8.46300000000022e-05,0.0006241799999999881,-0.0010322700000000573,-0.9477635580425476,0.12323971752071827,0.006478855762411584,-0.34114353277653475,0.7207959562118329,-0.3991342774041153,0.45251089285729834
1734363511.2436738,0.0,0.0,0.0,-0.009797099999999968,0.0029779900000033166,-0.022609229999999814,-0.009797099999999968,0.0029779900000033166,-0.022609229999999814,-1.9369999999990783e-05,-1.8200000000134775e-06,0.00046672999999985976,-0.9401611423070868,0.11329881086592053,0.007894585304103474,-0.5328367931744071,0.6235132425000335,-0.503217542694172,0.2721916475418513
1734363511.2561543,0.0,0.0,0.0,-0.009399099999999973,0.010444990000003429,-0.007524229999999799,-0.009399099999999973,0.010444990000003429,-0.007524229999999799,-0.000277369999999999,1.1799999999895228e-06,-7.927000000007567e-05,-0.9311798256569233,0.10283002639546801,0.013774949243928969,0.6808080882514794,-0.46899600471151964,0.5584539947678503,-0.06835371433819641
1734363511.2685463,0.0,0.0,0.0,0.011815900000000032,-0.03499600999999686,-0.009278229999999832,0.011815900000000032,-0.03499600999999686,-0.009278229999999832,-0.00011237000000000053,-0.00016682000000001196,-0.001457270000000066,-0.9222552118065805,0.09335231602097416,0.01780866917840851,0.7810349464761952,-0.2815391085087615,0.540886070168678,0.13476795561446628
1734363511.2810102,0.0,0.0,0.0,0.010982900000000032,0.0245489900000031,0.01387977000000018,0.010982900000000032,0.0245489900000031,0.01387977000000018,0.00016362999999999794,-0.00040382000000001306,0.0005087299999999573,-0.9095913784865344,0.0829931835904798,0.03529837621662657,0.7983571199162588,-0.09005305497752786,0.49948896831957723,0.3240788899253931
1734363511.2933106,0.0,0.0,0.0,0.014327900000000032,0.030974990000002478,0.010543770000000174,0.014327900000000032,0.030974990000002478,0.010543770000000174,0.0007746299999999984,-0.0009378200000000059,0.001860729999999866,-0.900468789856848,0.07534254063914592,0.04668069805797592,0.7815847976704782,0.08006957229524374,0.39537247455533897,0.47580949339713946
1734363511.3058827,0.0,0.0,0.0,0.023810900000000024,0.01757899000000407,0.006278770000000211,0.023810900000000024,0.01757899000000407,0.006278770000000211,-0.000604369999999993,-4.8200000000026e-06,0.0005037299999999245,-0.890335669346823,0.0636367358705634,0.05599492938362083,0.7262506937674782,0.2608049155141461,0.20837975414285384,0.6009314469299135
