timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,panda_x,panda_y,panda_z,panda_force_x,panda_force_y,panda_force_z,panda_wrench_force_x,panda_wrench_force_y,panda_wrench_force_z,panda_wrench_torque_x,panda_wrench_torque_y,panda_wrench_torque_z
1733148848.050694,0.008267170043785799,0.005488185019742797,0.0,0.39863183999999996,0.03256106999999897,-2.4097713700000005,0.39863183999999996,0.03256106999999897,-2.4097713700000005,0.32839807,0.12782854,0.05793836000000019,0.033441358287884165,0.4051114269744197,0.0,-0.1883179128726059,2.1890009225240847,-3.8836714910723957,-0.1883179128726059,2.1890009225240847,-3.8836714910723957,-1.0326555752628501,0.02381860420985186,0.24575162084423374
1733148848.0632222,0.008362550028471999,0.0059590821527437665,0.0,0.44844184,-0.039001930000001295,-2.6725003700000007,0.44844184,-0.039001930000001295,-2.6725003700000007,0.36380206999999987,0.14159553999999996,0.05946536000000019,0.03543469212095615,0.41310276663249756,0.0,-0.20016706693027508,2.312585160366922,-4.3351877445905265,-0.20016706693027508,2.312585160366922,-4.3351877445905265,-1.1868095660103322,0.024338598093939418,0.2620846966657022
1733148848.0757525,0.008104757492778197,0.006853353767872272,0.0,0.46269484,-0.06707393000000117,-2.9581073700000005,0.46269484,-0.06707393000000117,-2.9581073700000005,0.40098206999999986,0.15711653999999997,0.05478536000000023,0.0374852885400436,0.420145140613293,0.0,-0.21020060194810775,2.457643762625456,-4.934285523687375,-0.21020060194810775,2.457643762625456,-4.934285523687375,-1.3849689954240572,0.02593582657988223,0.2813978710246181
1733148848.088218,0.006967133552128413,0.006707578183860419,0.0,0.30053683999999997,-0.119386930000001,-3.3658773700000006,0.30053683999999997,-0.119386930000001,-3.3658773700000006,0.4569970699999999,0.18064253999999996,0.026889360000000195,0.038326775922386175,0.4213937331743979,0.0,-0.2013732566752613,2.609714119549289,-5.45114421181003,-0.2013732566752613,2.609714119549289,-5.45114421181003,-1.5370869420831954,0.028326021395536014,0.29706893884016083
1733148848.1007588,0.005823373180186303,0.0054610248319092725,0.0,0.19350683999999999,-0.1327209300000014,-3.45447637,0.19350683999999999,-0.1327209300000014,-3.45447637,0.4728000699999999,0.18865354,0.018023360000000266,0.03822383700815503,0.4144535940090871,0.0,-0.27246212489443966,2.931648677060565,-6.12974235842058,-0.27246212489443966,2.931648677060565,-6.12974235842058,-1.6846291586771245,0.03560061603553222,0.3381751971657059
1733148848.1132147,0.005767532408086903,0.005625868143877832,0.0,0.15083684,-0.1303699300000014,-3.5089993700000006,0.15083684,-0.1303699300000014,-3.5089993700000006,0.47969406999999986,0.19140954,0.010839360000000187,0.03612971811700891,0.4075003641532866,0.0,-0.3365721724949613,3.2480029368894385,-6.268451001830248,-0.3365721724949613,3.2480029368894385,-6.268451001830248,-1.6791626025018047,0.03984408776841906,0.37357390405330615
1733148848.1257021,0.006768733835305213,0.00795196290693545,0.0,0.13134684,-0.17720093000000148,-3.55931437,0.13134684,-0.17720093000000148,-3.55931437,0.4784670699999999,0.19061153999999997,0.010061360000000241,0.03422663325866762,0.4021346870352127,0.0,-0.4138131144872985,3.5838939279507,-6.432640323094154,-0.4138131144872985,3.5838939279507,-6.432640323094154,-1.6883146551413684,0.043748095383457926,0.41312556846976467
1733148848.1381888,0.006116829307949101,0.005006155577076843,0.0,0.27561083999999997,-0.13804093000000162,-3.483990370000001,0.27561083999999997,-0.13804093000000162,-3.483990370000001,0.4784370699999999,0.18990954,0.029718360000000166,0.03363980753364271,0.4003657435615253,0.0,-0.5242709591637169,3.861758209845094,-6.650693554668717,-0.5242709591637169,3.861758209845094,-6.650693554668717,-1.7321777012272825,0.04569369266670673,0.4532576309367067
1733148848.1507251,0.0067892231166104405,0.00537307127427239,0.0,0.35030884,-0.12393493000000166,-3.51924437,0.35030884,-0.12393493000000166,-3.51924437,0.4816020699999999,0.19013954,0.0434063600000002,0.03348025994692187,0.39865839163964145,0.0,-0.5712843853258738,3.9858852871322226,-6.8121059776979305,-0.5712843853258738,3.9858852871322226,-6.8121059776979305,-1.7619175321866924,0.048030045385759466,0.47118282428894476
1733148848.1632185,0.00718953389375096,0.00596968334283321,0.0,0.38768184,-0.1859889300000015,-3.5746133700000007,0.38768184,-0.1859889300000015,-3.5746133700000007,0.4876830699999999,0.19190754,0.04347336000000024,0.034088122993595066,0.39771587079172843,0.0,-0.5494814215696564,3.939193905017346,-6.941070645419149,-0.5494814215696564,3.939193905017346,-6.941070645419149,-1.7889620449890047,0.050051136428043354,0.4635607221580752
1733148848.175708,0.0068410236506518535,0.004775504921665896,0.0,0.35909684,-0.16694193000000102,-3.62344037,0.35909684,-0.16694193000000102,-3.62344037,0.4981120699999999,0.19569954,0.04492536000000025,0.037029172303469596,0.399442994574819,0.0,-0.4171327687860016,3.5526804409403585,-7.248008983298719,-0.4171327687860016,3.5526804409403585,-7.248008983298719,-1.8813056344134713,0.05188278668090293,0.41600961033350037
1733148848.1882424,0.008001761963224024,0.0063194319626611595,0.0,0.37463083999999996,-0.07761193000000155,-3.7864623700000006,0.37463083999999996,-0.07761193000000155,-3.7864623700000006,0.5136890699999999,0.20002754,0.053679360000000176,0.03816164370946887,0.40144778594159836,0.0,-0.4304734320759347,3.5043111661159987,-7.438568241180235,-0.4304734320759347,3.5043111661159987,-7.438568241180235,-1.9448496559939237,0.052320641329749645,0.41466595887792335
1733148848.2007456,0.00851569954642259,0.00593978622299049,0.0,0.47368884,0.02059006999999813,-3.8647153700000008,0.47368884,0.02059006999999813,-3.8647153700000008,0.5255280699999999,0.20275553999999996,0.0666623600000002,0.03806783347333298,0.4030774028576797,0.0,-0.46239326368393474,3.641030673097344,-7.629501900791889,-0.46239326368393474,3.641030673097344,-7.629501900791889,-2.0069287625834313,0.0526830574711826,0.4330619196958212
1733148848.213227,0.008465773441548072,0.004922203904624667,0.0,0.53546384,0.05790406999999842,-3.9582733700000006,0.53546384,0.05790406999999842,-3.9582733700000006,0.5416220699999998,0.20821553999999998,0.0801253600000002,0.037931922971507215,0.40308543305496647,0.0,-0.5205189559890466,3.7739029419362176,-7.826806685075385,-0.5205189559890466,3.7739029419362176,-7.826806685075385,-2.0579207535391824,0.05447047306215666,0.4557929998825889
1733148848.2257502,0.008806982364900406,0.005710585884935837,0.0,0.62179084,0.04023606999999796,-4.067268370000001,0.62179084,0.04023606999999796,-4.067268370000001,0.5533310699999999,0.21314654,0.09120336000000023,0.03710308186397332,0.4026216066094447,0.0,-0.5259967332903281,3.957171697818323,-7.971063963282632,-0.5259967332903281,3.957171697818323,-7.971063963282632,-2.0927342985321626,0.055266327839059125,0.4755337309577288
1733148848.2382011,0.009108224789558611,0.005009749527519314,0.0,0.7727508399999999,0.08339506999999902,-4.16524537,0.7727508399999999,0.08339506999999902,-4.16524537,0.5701050699999999,0.21817754,0.10916436000000018,0.03433041517015781,0.3991541477206061,0.0,-0.329551187061075,4.152555330012861,-8.131637712683968,-0.329551187061075,4.152555330012861,-8.131637712683968,-2.1125739221152893,0.05828270112447927,0.48079809398182816
1733148848.250702,0.009220746543250558,0.005724896731495538,0.0,0.79463284,0.053980069999998825,-4.22407437,0.79463284,0.053980069999998825,-4.22407437,0.5759570699999998,0.22090353999999995,0.10702836000000021,0.033665277488089174,0.39727544800016956,0.0,-0.2343486769093679,4.111664801697833,-8.234807512854072,-0.2343486769093679,4.111664801697833,-8.234807512854072,-2.12625809335855,0.060951324824582785,0.47660352500632563
1733148848.2632084,0.00921901967842595,0.004673435389717484,0.0,0.80388684,0.024077069999997924,-4.26557837,0.80388684,0.024077069999997924,-4.26557837,0.5861920699999998,0.22305954,0.10839436000000019,0.03273298247128778,0.3970128668730767,0.0,-0.110974940180804,4.138367240659184,-8.405717565856449,-0.110974940180804,4.138367240659184,-8.405717565856449,-2.1722442924956065,0.06315738302312726,0.47659574883695766
1733148848.2757432,0.009587778464059643,0.006695516324229656,0.0,0.77986384,-0.023588930000001618,-4.38411137,0.77986384,-0.023588930000001618,-4.38411137,0.5933840699999999,0.22725153999999997,0.10429936000000023,0.03170163043060249,0.3956347149019883,0.0,-0.018340103695965837,4.207207514723303,-8.550289504056261,-0.018340103695965837,4.207207514723303,-8.550289504056261,-2.201539563045179,0.06555636273075137,0.481913443995698
1733148848.2881844,0.008978931921485231,0.0049078557019756885,0.0,0.80373184,0.03286906999999939,-4.55876837,0.80373184,0.03286906999999939,-4.55876837,0.6241570699999999,0.23900053999999998,0.11498936000000021,0.03088258170989165,0.3933597291058798,0.0,0.0032904288412209937,4.274738434697467,-8.638475867869218,0.0032904288412209937,4.274738434697467,-8.638475867869218,-2.2057035763534314,0.06874770268096755,0.493065770483486
1733148848.3007226,0.00932998162006396,0.00591686221602486,0.0,0.84809284,-0.02357693000000083,-4.7128983700000004,0.84809284,-0.02357693000000083,-4.7128983700000004,0.6404500699999999,0.24561753999999997,0.12024336000000019,0.028608817801793543,0.38673457154465674,0.0,-0.028872934976261977,4.51348285030155,-8.700339787277608,-0.028872934976261977,4.51348285030155,-8.700339787277608,-2.1641184140125995,0.07538870203656517,0.5294462890828844
1733148848.3131967,0.009426122463357903,0.005787171070255975,0.0,0.9477448399999999,-0.004132930000000812,-4.793763370000001,0.9477448399999999,-0.004132930000000812,-4.793763370000001,0.6529180699999999,0.25002154,0.1293263600000002,0.028128701829674807,0.3840348328674036,0.0,-0.023424255185364284,4.568401004387022,-8.79619331301351,-0.023424255185364284,4.568401004387022,-8.79619331301351,-2.1644998243115037,0.07877950570180593,0.5390144206713166
1733148848.3257334,0.009727970141125045,0.005852426682502243,0.0,0.9974268399999999,-0.026777930000001504,-4.86292037,0.9974268399999999,-0.026777930000001504,-4.86292037,0.6623170699999998,0.25244753999999997,0.1343143600000002,0.02856462045074129,0.38338128097977686,0.0,-0.008698955938585051,4.544004805546116,-9.011305408653312,-0.008698955938585051,4.544004805546116,-9.011305408653312,-2.2111283374235438,0.08254202369743795,0.5428794220282076
1733148848.3382351,0.009259013543493996,0.005420873512805874,0.0,0.9648838399999999,-0.07682093000000112,-5.03564037,0.9648838399999999,-0.07682093000000112,-5.03564037,0.6879620699999999,0.26326553999999996,0.13005536000000023,0.029176265572259774,0.3842759465265356,0.0,0.01693761930402493,4.516820740889866,-9.305917875212387,0.01693761930402493,4.516820740889866,-9.305917875212387,-2.2914885161336622,0.08593621606071815,0.5493255034086473
1733148848.3506956,0.009221995898840388,0.005716692846981453,0.0,0.9526638399999999,-0.10254793000000095,-5.15491237,0.9526638399999999,-0.10254793000000095,-5.15491237,0.7032460699999998,0.26938853999999995,0.12518136000000019,0.029652628334361053,0.38422611167801024,0.0,0.043277448133284935,4.481463216207496,-9.547741958858914,0.043277448133284935,4.481463216207496,-9.547741958858914,-2.3505029027195663,0.08932996149398807,0.5532471243753871
1733148848.3631957,0.009222329285869718,0.006013124972182926,0.0,0.93698684,-0.17114793000000095,-5.2488893700000006,0.93698684,-0.17114793000000095,-5.2488893700000006,0.7142170699999999,0.27419254,0.12394936000000023,0.030306599303513967,0.38082614153484085,0.0,0.05200960624704498,4.388358829875479,-9.868538024837727,0.05200960624704498,4.388358829875479,-9.868538024837727,-2.394292777095533,0.09760600116277358,0.5582900786024902
1733148848.3757136,0.009235741459827834,0.005876337465795051,0.0,0.9243938399999999,-0.14332593000000138,-5.285286370000001,0.9243938399999999,-0.14332593000000138,-5.285286370000001,0.7192850699999999,0.27590254,0.12606936000000019,0.030276961477920306,0.3783983690215972,0.0,0.026052137040452283,4.382175440587266,-9.939153214579775,0.026052137040452283,4.382175440587266,-9.939153214579775,-2.3858137213368567,0.1010627471672483,0.5653888268567095
1733148848.3881922,0.009884596368077855,0.0065949427885680645,0.0,1.05115384,-0.060971930000000896,-5.3937073700000004,1.05115384,-0.060971930000000896,-5.3937073700000004,0.7300560699999998,0.27876154,0.14321136000000023,0.029746836010115116,0.3764204268920348,0.0,0.014227567947088904,4.47605498869436,-10.052649049203692,0.014227567947088904,4.47605498869436,-10.052649049203692,-2.3929861557773924,0.10558625520982992,0.5782266801109355
1733148848.400719,0.010211546654456255,0.006740121054996301,0.0,1.1604478399999998,-0.02281093000000123,-5.422461370000001,1.1604478399999998,-0.02281093000000123,-5.422461370000001,0.7341330699999998,0.27924953999999996,0.1534473600000002,0.028830788876484922,0.37303960285386817,0.0,0.05462614572802904,4.533162924925197,-10.047158110180689,0.05462614572802904,4.533162924925197,-10.047158110180689,-2.3600142885668127,0.10965737189469806,0.5806840498571044
1733148848.4132545,0.010001928229954715,0.0059655706610528825,0.0,1.1776868399999998,-0.11992893000000127,-5.360330370000001,1.1776868399999998,-0.11992893000000127,-5.360330370000001,0.7295610699999999,0.27748754,0.1568853600000002,0.02777332333139261,0.3699822342934831,0.0,0.13991337145975224,4.604069664250019,-10.082497293576191,0.13991337145975224,4.604069664250019,-10.082497293576191,-2.341930195975884,0.11322542307030134,0.5825310944202631
1733148848.4257193,0.009467931534342888,0.004606520716447876,0.0,1.18113584,-0.016756930000001447,-5.20225237,1.18113584,-0.016756930000001447,-5.20225237,0.7147570699999999,0.27233154,0.16201736000000022,0.02627048535543633,0.36266158746044286,0.0,0.29506946033115256,4.554892643494318,-10.003488283266462,0.29506946033115256,4.554892643494318,-10.003488283266462,-2.258243697401742,0.1171926290345515,0.5773572399477849
1733148848.4381943,0.010672634868291522,0.007528889345703588,0.0,1.25764684,-0.07467293000000108,-5.08869837,1.25764684,-0.07467293000000108,-5.08869837,0.6846060699999998,0.26108953999999995,0.1665433600000002,0.024259541580740576,0.3549177262997615,0.0,0.35744688752625464,4.515782032821596,-9.622665961312205,0.35744688752625464,4.515782032821596,-9.622665961312205,-2.1030689620223617,0.1180301656332071,0.572727538302692
1733148848.4507022,0.010464023664585542,0.00567205330507034,0.0,1.2873988399999998,0.045314069999998985,-5.1074573700000006,1.2873988399999998,0.045314069999998985,-5.1074573700000006,0.6961670699999999,0.26331054,0.17679936000000018,0.024315799442439112,0.35234791680460176,0.0,0.4703234070094955,4.301353893166761,-9.510202318433162,0.4703234070094955,4.301353893166761,-9.510202318433162,-2.059375997469183,0.11893391404974542,0.5502440030093265
1733148848.4632318,0.010866398867020177,0.006356402472125433,0.0,1.32564584,0.05325306999999935,-5.21097837,1.32564584,0.05325306999999935,-5.21097837,0.7047230699999999,0.26657154,0.1890623600000002,0.02416933809044447,0.3508501826825339,0.0,0.47530832339131424,4.227996471482298,-9.502927866623816,0.47530832339131424,4.227996471482298,-9.502927866623816,-2.04368537439814,0.12037638261051217,0.5555157930819812
1733148848.475735,0.011697835842930604,0.007100267768994278,0.0,1.45837584,0.0847010699999986,-5.29702437,1.45837584,0.0847010699999986,-5.29702437,0.7122330699999999,0.26742854,0.20684236000000022,0.023222161839014183,0.3509441001753496,0.0,0.3627264171504674,4.402190518627904,-9.584672932382988,0.3627264171504674,4.402190518627904,-9.584672932382988,-2.057112285931903,0.12197517753251345,0.5943495654059141
1733148848.488223,0.011332861529550917,0.004403302848477342,0.0,1.8983818399999999,0.11270706999999813,-5.2443073700000005,1.8983818399999999,0.11270706999999813,-5.2443073700000005,0.7225850699999999,0.27052454,0.2614823600000002,0.02331492537104013,0.3513916536427143,0.0,0.38800957045882445,4.38119295715023,-9.71240449203,0.38800957045882445,4.38119295715023,-9.71240449203,-2.089634431413554,0.12354334434554858,0.6023445968703576
1733148848.5007768,0.012267432072018636,0.005215944502501874,0.0,2.02148784,0.09547606999999925,-5.121704370000001,2.02148784,0.09547606999999925,-5.121704370000001,0.7005560699999999,0.26067954,0.2791583600000002,0.023465695721146734,0.34948042836777804,0.0,0.5531539337177849,4.150333053434517,-9.718669285917061,0.5531539337177849,4.150333053434517,-9.718669285917061,-2.0809719921335095,0.12437750575960306,0.5874145833339715
1733148848.5132062,0.0137556917947603,0.0076949288246143666,0.0,2.08396584,0.19791206999999833,-5.095328370000001,2.08396584,0.19791206999999833,-5.095328370000001,0.6821120699999998,0.25224154,0.2905873600000002,0.020312100025191765,0.34057471436904535,0.0,0.833031555503621,4.006746236986931,-9.430889426279991,0.833031555503621,4.006746236986931,-9.430889426279991,-1.957992148759172,0.12506346226294413,0.5959091261678662
1733148848.5260267,0.013815439905102922,0.008161084322702183,0.0,2.09311284,0.21781206999999814,-5.069485370000001,2.09311284,0.21781206999999814,-5.069485370000001,0.6786900699999999,0.25107853999999996,0.2855053600000002,0.019414026902860537,0.34135637474703306,0.0,0.988595115099121,3.9905530042948847,-9.471118067269963,0.988595115099121,3.9905530042948847,-9.471118067269963,-1.9866074062857573,0.12364718046804062,0.6025021136831923
1733148848.5382042,0.011574256703978741,0.004701190552919315,0.0,1.8733548399999997,0.15805806999999827,-5.17412937,1.8733548399999997,0.15805806999999827,-5.17412937,0.7098560699999998,0.26560854,0.2628783600000002,0.01825713895548925,0.3411331172720451,0.0,1.0948048597573137,4.018128546505423,-9.471006758620891,1.0948048597573137,4.018128546505423,-9.471006758620891,-1.9947433370536176,0.12294327583469039,0.6124347414291673
1733148848.5507257,0.012243517880179314,0.0064400573074817336,0.0,1.83813284,0.07492706999999843,-5.39389637,1.83813284,0.07492706999999843,-5.39389637,0.7288050699999998,0.27222554,0.2580133600000002,0.01634900190577819,0.33845057396334566,0.0,1.1025990323090813,4.134456456128531,-9.377608847676768,1.1025990323090813,4.134456456128531,-9.377608847676768,-1.9540255913596827,0.12300860297522549,0.6333238387871323
1733148848.563238,0.012208587102851581,0.006156111311820811,0.0,1.89987584,0.0687060699999984,-5.5408713700000005,1.89987584,0.0687060699999984,-5.5408713700000005,0.7519630699999998,0.27999853999999996,0.2618973600000002,0.01492931708695762,0.33631874511163673,0.0,1.1004816240051234,4.237656464664006,-9.322512252713382,1.1004816240051234,4.237656464664006,-9.322512252713382,-1.9251136276603198,0.12217481674814297,0.6520880943035596
1733148848.575686,0.012084162440879676,0.005714041579390483,0.0,1.9889058399999997,0.05058906999999824,-5.61433737,1.9889058399999997,0.05058906999999824,-5.61433737,0.7643030699999999,0.28491553999999997,0.2747473600000002,0.014351785726107208,0.3364019937785202,0.0,1.178745348709909,4.359489525671165,-9.485355111495283,1.178745348709909,4.359489525671165,-9.485355111495283,-1.9650473684399046,0.12361793278601083,0.6634992608541137
1733148848.5882328,0.013343398246773636,0.007436516698892032,0.0,2.16525884,0.1838210699999996,-5.68674237,2.16525884,0.1838210699999996,-5.68674237,0.7629020699999999,0.28257353999999996,0.3021873600000002,0.013733721955853484,0.33944775990632825,0.0,1.1540878647392536,4.585829783374312,-9.707234184024557,1.1540878647392536,4.585829783374312,-9.707234184024557,-2.0375345100273474,0.1238715629826892,0.6923181311348645
1733148848.600713,0.013301278198717445,0.0071060693684056875,0.0,2.24126684,0.13616006999999808,-5.659823370000001,2.24126684,0.13616006999999808,-5.659823370000001,0.7626480699999999,0.28225254,0.3080313600000002,0.013869313329930424,0.34220216016742966,0.0,1.178946846791134,4.715047419880197,-9.977182139289141,1.178946846791134,4.715047419880197,-9.977182139289141,-2.121308079468357,0.12520276641084055,0.7104172088384924
1733148848.6132119,0.0127746727999664,0.005828698817352568,0.0,2.22743684,0.19656306999999895,-5.55795437,2.22743684,0.19656306999999895,-5.55795437,0.7557580699999998,0.28033954,0.3113563600000002,0.01472637383063774,0.34421540885792307,0.0,1.2114005224325095,4.677649651527759,-10.180789886348284,1.2114005224325095,4.677649651527759,-10.180789886348284,-2.185256701156237,0.12647710686187733,0.7158125188284763
1733148848.6257186,0.012952157234177891,0.0057767899185629246,0.0,2.19332484,0.282802069999998,-5.44408337,2.19332484,0.282802069999998,-5.44408337,0.7398410699999999,0.27374254,0.3108633600000002,0.014661897030429305,0.3433906324736584,0.0,1.2373282970691077,4.646184409288036,-10.20636790521838,1.2373282970691077,4.646184409288036,-10.20636790521838,-2.184790378314659,0.12659641742602004,0.721615024460371
1733148848.6382024,0.0137098010844732,0.006303410496049239,0.0,2.24973584,0.2966760699999993,-5.21398437,2.24973584,0.2966760699999993,-5.21398437,0.7034120699999998,0.25912554,0.3230343600000002,0.01434358608229283,0.34075370735173316,0.0,1.2125098715114886,4.56735826387281,-10.091173127451054,1.2125098715114886,4.56735826387281,-10.091173127451054,-2.1333023750088804,0.12724517476721098,0.7257678647710726
1733148848.6507428,0.013582252381012572,0.005661700060673652,0.0,2.30344584,0.3658810699999995,-5.100335370000001,2.30344584,0.3658810699999995,-5.100335370000001,0.6928210699999999,0.25523354,0.3301963600000002,0.013801993239418914,0.3354115833501101,0.0,1.2645789761787847,4.339281614350762,-9.768427091978225,1.2645789761787847,4.339281614350762,-9.768427091978225,-2.0215930176676435,0.1266587878565047,0.7094353362976804
1733148848.6632028,0.013873028195118126,0.005713540782876975,0.0,2.35988284,0.3262240699999994,-5.125281370000001,2.35988284,0.3262240699999994,-5.125281370000001,0.6941660699999999,0.25505353999999997,0.3404263600000002,0.013510975885428989,0.33449664627693804,0.0,1.2839368812651792,4.288225356272097,-9.683211796182952,1.2839368812651792,4.288225356272097,-9.683211796182952,-1.9982462543211312,0.12659565228466296,0.7060411835584904
1733148848.6756957,0.014066571805256153,0.006273723984849239,0.0,2.42368584,0.31716106999999827,-5.234866370000001,2.42368584,0.31716106999999827,-5.234866370000001,0.7070140699999999,0.25971953999999997,0.3455943600000002,0.013061087712074676,0.33288180728211103,0.0,1.350801234629629,4.228115237995542,-9.58757835010323,1.350801234629629,4.228115237995542,-9.58757835010323,-1.97079048171428,0.126321317387564,0.6991597286133199
1733148848.6881917,0.013904280925045726,0.005838194461873419,0.0,2.49235784,0.42414606999999815,-5.24332737,2.49235784,0.42414606999999815,-5.24332737,0.7162460699999998,0.26260353999999997,0.34692736000000024,0.01275310435200877,0.32992173508878375,0.0,1.4993376496610256,4.117274096950055,-9.486290629286481,1.4993376496610256,4.117274096950055,-9.486290629286481,-1.937332760937875,0.12595727247825145,0.6828556120282934
1733148848.7007532,0.014241867454742888,0.0064605526831347515,0.0,2.44486084,0.4233380699999989,-5.232153370000001,2.44486084,0.4233380699999989,-5.232153370000001,0.7087800699999999,0.25949254,0.3443183600000002,0.011882213898492908,0.32704325453008243,0.0,1.6632868997606634,4.099487220909239,-9.421321022820145,1.6632868997606634,4.099487220909239,-9.421321022820145,-1.9143300690486837,0.12606290020897207,0.6721811397433682
1733148848.713189,0.01430350718417378,0.006367154684016191,0.0,2.44100484,0.45389306999999857,-5.18159337,2.44100484,0.45389306999999857,-5.18159337,0.7030290699999999,0.25702754,0.3436153600000002,0.009828304785065398,0.3203629123780966,0.0,1.7054430919456225,4.137709314712714,-9.233642229914164,1.7054430919456225,4.137709314712714,-9.233642229914164,-1.8245235264938815,0.12637061973703942,0.6856681500093521
1733148848.7262561,0.014307800590569866,0.006506055710026465,0.0,2.43178684,0.46969106999999877,-5.19750437,2.43178684,0.46969106999999877,-5.19750437,0.7030710699999999,0.25744153999999997,0.3454003600000002,0.00787969926048035,0.31794195808433434,0.0,1.685094991587011,4.26153811204761,-9.13655952567613,1.685094991587011,4.26153811204761,-9.13655952567613,-1.7850648676865442,0.12685514732858286,0.7035171718728827
