x,y,z
-0.027501830120887583,0.05570155106314001,0.008888865060971862
-0.027479447151103176,0.05571312870570799,0.008986595401795472
-0.027477363202220273,0.05574790790554107,0.008995660161005392
-0.02747692991250772,0.055705341379965856,0.008886842543230689
-0.02753574455651364,0.05575928043219125,0.009033283725380592
-0.027447167346032697,0.0556988133372851,0.008890358544208055
-0.027457311617542057,0.05572017038441679,0.008952190797805293
-0.02744604342655632,0.05572072253631433,0.00886541793649609
-0.02744300633093988,0.055652151055001875,0.008928623504580346
-0.027365550657408977,0.055677807264810864,0.008946589036056496
-0.02750563969191233,0.05565401026061956,0.008970778872567808
-0.027446604548986175,0.055665978716341935,0.008940054656396024
-0.02745528824441812,0.05566877770459666,0.00895783214666801
-0.027435584103134292,0.05573446741535415,0.008948989527557183
-0.02745285602983427,0.05573674459972355,0.009005505942546788
-0.027433756001078002,0.05570307602751956,0.0088867725557642
-0.027509037886195187,0.05570784506210236,0.008873372496543075
-0.027465339641284725,0.05569371190192418,0.008851151765011611
-0.027415217705956674,0.055731189661847425,0.008928304885277738
-0.0274190820948772,0.055677184440334315,0.008825083431185266
-0.0274134608133485,0.05570760162094557,0.008816550272134793
-0.02744966709636254,0.05569557394156799,0.008856380407664788
-0.027389473327519065,0.05567331808789655,0.008950353568246916
-0.027396222230817502,0.055696699247945625,0.008848981102674847
-0.02738729480489399,0.05574403627891211,0.008906667604086427
-0.027461985429660385,0.055716382118098706,0.008892593086521239
-0.027421010852916483,0.05570489669592038,0.00886320885006886
-0.02746631873202665,0.05570295092977873,0.00880513909623959
-0.02743540992960458,0.05573639406142328,0.008992169707963682
-0.027392401654459664,0.05570591282378301,0.008876848519130731
-0.027460970433645482,0.05572293567121045,0.008990770320216668
-0.027394399583792195,0.05573576729822527,0.008952632808571948
-0.027478189957683696,0.055725276663386114,0.008979596346242125
-0.027400144721987707,0.055728953867287934,0.0089682814212233
-0.027440163829211217,0.05570712194277205,0.008846841142486683
-0.027557049427237246,0.05569153569210461,0.008866472482195298
-0.027421138207831763,0.055687099029237075,0.00880316139655124
-0.027485523553203328,0.05567887623782275,0.008956358382201435
-0.027444511010815575,0.05574877395784128,0.00900138036242204
-0.027446294334659727,0.05568292200226954,0.008974205492023324
-0.02745709977320121,0.05569242787048534,0.008832562405898692
-0.027466550875214102,0.05574650719056351,0.00903584801461954
-0.0274929224697551,0.055720357618450955,0.008987687261785449
-0.027404555838107747,0.055704570446453716,0.008859621337568568
-0.027466489818662065,0.05569672929597491,0.008862272056645248
-0.027419679660698915,0.0556915275884905,0.00877563125320735
-0.02746313459702543,0.055736053968724164,0.008956506082639981
-0.0275433830480869,0.05571596268539536,0.008918146324093379
-0.027433817138905137,0.055719978806208714,0.008869893991983457
-0.027473333414673506,0.05574933853297148,0.009031306928116045
-0.027438784606419353,0.05573440857321055,0.008952525445979687
-0.027432407398382264,0.055767827504924705,0.00900223639977138
-0.02737336258306433,0.055668653953311,0.008773294452348757
-0.02750604026855996,0.055689945732336765,0.008973205400622408
-0.02743144540325404,0.05569466404210244,0.008818754939798557
-0.02747194459276381,0.05570436173740356,0.008839627393562366
-0.027379782563225152,0.055729697178552584,0.008993802300398146
-0.027456025761850467,0.055726677416248926,0.008967115527689695
-0.02743054860940053,0.05573880614423643,0.008963938209846645
-0.027514866499738666,0.05573886254062743,0.009013918784280817
-0.02749118823796215,0.055741451188768054,0.009008436343356241
-0.027523711662278294,0.05576996384592037,0.009052911643670614
-0.027521945385459712,0.055738779528437754,0.009013190128111304
-0.02750588997389647,0.05572627248997375,0.008956678643378457
-0.02746592561801542,0.055760177846606473,0.009040076240208972
-0.027534296424691407,0.05574959892190379,0.009072198899066963
-0.02742826807005061,0.055698574388512334,0.008851299598523266
-0.02741047771640448,0.05573853179982757,0.008982851002663383
-0.02743923795269354,0.055758547720000995,0.009032587895818733
-0.02739034214019498,0.05572741057424169,0.008943656505399855
-0.027426672690239906,0.05570508011222752,0.008854992430266218
-0.027463009284859563,0.055704803190106844,0.008864767327914858
-0.02735161509184858,0.055642130611653684,0.008857008990649562
-0.027436707743089372,0.05567842447297555,0.008822296879840152
-0.027413975439517402,0.055751871467940806,0.009040790086486838
-0.027457557229763396,0.055720028021977286,0.008922583239449056
-0.02828030899334877,0.05592916904818945,0.009542330566487012
-0.02740757395157889,0.055751178333117934,0.008974074687086886
-0.027564147549254736,0.05570720170211185,0.008876178942337054
-0.027432376684412563,0.05572307542202981,0.008987921111914488
-0.027382605216902167,0.05576318376598932,0.009010451211999282
-0.02746252185937781,0.055682497821437194,0.00895517632254128
-0.027414277771925843,0.05570882177980696,0.008830530726510855
-0.027380186304000187,0.055696762588140936,0.008868321121368705
-0.027528466652580463,0.05570866148028708,0.00879945688299244
-0.027412047442728404,0.055628139462097215,0.008846298718964252
-0.027471035007969213,0.0556934737126884,0.008812366669991412
-0.027503239637760357,0.05572161151335875,0.008897763320240948
-0.027479171005127423,0.055747125955317056,0.009021263278387703
-0.02749677817949947,0.055696461795814,0.008869896554077994
-0.0274693674909805,0.05564457808729706,0.008890525448068787
-0.027501090398838746,0.05573826204260457,0.008992703197156948
-0.027525375000450714,0.05574069105586177,0.008957943502615584
-0.027490493059948884,0.055757561838305936,0.009054993273767131
-0.027501046069016488,0.055752381898937275,0.009008583280525118
-0.02737183385447861,0.0557088016504208,0.008864533573045619
-0.027467849657219823,0.055660510202598656,0.008913837175719697
-0.027499910196223443,0.055743426479154756,0.008999750888480151
-0.027493815810791133,0.05569379288937926,0.008838349459201367
-0.02736838100291783,0.055743647758703774,0.009007994475613623
-0.02758415824631333,0.055697757690714944,0.008829703658538635
-0.02742788779637806,0.05571198260047161,0.008861787202252613
-0.027474089085053333,0.055680937748618264,0.008795006899999458
-0.027519037056068063,0.055677744318178624,0.008904205543755261
-0.02749279478776323,0.05572754238487532,0.008985202547168059
-0.027424300933833412,0.05576405913520144,0.009019498576114837
-0.027468891566660325,0.05573590120643568,0.008955686448123945
-0.027412348751091775,0.05569433259875123,0.008812845221933485
-0.027462356027127655,0.055692651345978006,0.008827281656911157
-0.02749416771075186,0.055701978001691854,0.008812480880162732
-0.027401369332397008,0.055701008898417115,0.008983531260210342
-0.02744143280518896,0.05567632431066405,0.008809499426418399
-0.02743105165572468,0.0557328135315911,0.008936728172730057
-0.027412894039825386,0.05566639178099109,0.00892330929105456
-0.0274661328637561,0.05573113166602017,0.008949424298708375
-0.027387615920769548,0.05569423629277459,0.008823936464561366
-0.027492157967576536,0.05571532721392514,0.008898314954550512
-0.027407906696438444,0.05574374500599166,0.00896239026576029
-0.027399385804975918,0.055747591087984105,0.00900072879849223
-0.027544132014781342,0.055699521762949566,0.008901502241177583
-0.02750899495053316,0.055705824349632116,0.008904843625768821
-0.027446819334606576,0.05574440182336504,0.009028848309603044
-0.027477594220375767,0.05572151655582902,0.008873958161765394
-0.027461321965011276,0.05568368467973306,0.008819008421584562
-0.027430992250194963,0.05570495713309631,0.008835414342032166
-0.027465455671761174,0.055703059745351724,0.008818663064047105
-0.027421092702259675,0.055748282039637886,0.008995512088412316
-0.027399131680783895,0.055692212678770114,0.008809551873027122
-0.027409919089033785,0.05569900309628406,0.008817951898763554
-0.0275047144432482,0.05570828937017769,0.008877196301386059
-0.027455464599613677,0.05570272774541307,0.008833642110748108
-0.027468032059739467,0.05568486349688029,0.008871721019864554
-0.027557084624947326,0.05566058578820077,0.00897388444576186
-0.027504632066288948,0.05563042794969708,0.008915734071386572
-0.027459744048324852,0.05571504756436929,0.008961815392739325
-0.02755544694700862,0.05574417051740144,0.009036543828431332
-0.027484908676267628,0.05574283097877586,0.00901748929426871
-0.027462898864535124,0.055699624818501325,0.008827190915832617
-0.02742595160533401,0.0556822569337857,0.00893506112449638
-0.027444191353654057,0.055711931546677085,0.008847736134010575
-0.027515549997404465,0.05565948712667168,0.008923860983501952
-0.027438001375846288,0.055666149036420975,0.008917699791538447
-0.027485046631699817,0.05572504224413444,0.008863714389499067
-0.027403848102260375,0.05570835800321183,0.008827892335469434
-0.027430654878748406,0.055692083257660285,0.008852872169627934
-0.027400680348361517,0.05575951021874137,0.009029122675435874
-0.027531708478394146,0.05570807777264697,0.008865796853323338
-0.027517902376575254,0.05575334659426212,0.00900730177818021
-0.027433770252703105,0.05574607509536056,0.009024804475049164
-0.02747945555598741,0.05574310313771569,0.008996370411757937
-0.027441519008252313,0.05575470974442076,0.009058846463426806
-0.027480997902366022,0.05567994590397596,0.008846426298021126
-0.027534523661029597,0.05570894413296312,0.008835448073852836
-0.027609353948609527,0.05568529521357779,0.00883952529134957
-0.027452282510335935,0.05572141683388554,0.008840799658089593
-0.02749327243503552,0.055739367902227666,0.008967647820447011
-0.027469290749264852,0.05569033875472029,0.008841478426246718
-0.02748534815257697,0.05565095415949639,0.008891498417507027
-0.02751729307202022,0.055724093578733425,0.008980673611729384
-0.027458326532159516,0.05574088365698693,0.00898225965899091
-0.027435665036888213,0.05573576604432762,0.00898194395772589
-0.027495564070224132,0.05575320763868041,0.00901733622415024
-0.027409306735415195,0.055737456160231624,0.00896884125845232
-0.02750603641495175,0.05566952735796593,0.008923492298899216
-0.02744697751254832,0.05567917612112572,0.008943894532554175
-0.027374852146008655,0.05573767789974293,0.008986080697860999
-0.027514539853162656,0.0557184582166631,0.008893009680817854
-0.027494043554954106,0.0556985979075193,0.008822915567712752
-0.027435124834872093,0.055705412931042475,0.00885844040711925
-0.027494244519758793,0.0557167239177756,0.008885176837947872
-0.027422140205673795,0.05565458515792565,0.008864160956710276
-0.02745341964331971,0.055683323942932184,0.00882688888352412
-0.027450843338572062,0.05574084649501643,0.008978884002008747
-0.02754767975678596,0.05576295159221145,0.00905054018332041
-0.027371860567262374,0.05573870758112287,0.008983837945909068
-0.027521686590556316,0.05571651956037438,0.008951784560096265
-0.027553580030942215,0.05570009949124821,0.008861703508426078
-0.027418265025436983,0.05573890416777427,0.008953272729336215
-0.027487188309339605,0.055698113330890364,0.008862284606042659
-0.027459849736192532,0.05574908264718481,0.009015784256170556
-0.02750153226637786,0.05570111879195805,0.008847026993686558
-0.027479124829851154,0.05570520664443468,0.008859726309303761
-0.02743853425465126,0.05568627274016558,0.00894624904070429
-0.02746799904607078,0.05573520721407699,0.008954852322451412
-0.02740259553302349,0.055692239937404575,0.008767375061016769
-0.027519976494016496,0.055768671987271645,0.00907663026441996
-0.027427946082336896,0.0557192736988813,0.008838257941641947
-0.027465813898628677,0.0557543143995517,0.009057431920407977
-0.027507839793618927,0.05566181868970377,0.008905865963973691
-0.027595665156975424,0.05566802524449144,0.008978769778077211
-0.028323558431070484,0.055936590139874065,0.009525006400331715
-0.027514830291361148,0.05576720138932023,0.009005755087908351
-0.027495365158269114,0.05569507882045677,0.00885923125103294
-0.027428496653653767,0.05569154005207477,0.008841088490428528
-0.027410669679397315,0.055657261117437185,0.008907370653033708
-0.027439003159961284,0.05567772796081727,0.008966343246490593
-0.02739995979980825,0.05569182422202357,0.008864202795362042
-0.027551972792502544,0.055748476052647655,0.008978474474713005
-0.027457551695413973,0.05565857375478267,0.008903291621974785
-0.027485157631127022,0.055699699490800336,0.008902387874124895
-0.027477928784204075,0.055735792852173005,0.00895841295719968
-0.027447904230535003,0.05576890324413941,0.009081854312934401
-0.027491615357127963,0.055733381947096206,0.0089949487015889
-0.027421488726976695,0.055667824460858606,0.008920147112033483
-0.02746438946547347,0.05573861048257134,0.008957951901340855
-0.027280985255403234,0.05571488457039597,0.008959834813215273
-0.027340796337023465,0.05569289009873146,0.008815681494229066
-0.027398378323296058,0.055754137796311554,0.009005810281390247
-0.027407013288288096,0.05574843838296506,0.008946377128031369
-0.027405396832818285,0.055680880183677006,0.008793244220685947
-0.027566229201100412,0.05577151517201839,0.009051298963486887
-0.027407819794739385,0.05574447512296621,0.008958641114586552
-0.028300421840763756,0.055947406567139146,0.009563763339378584
-0.0274601953064999,0.05576744375955622,0.009041948459650229
-0.02832613109544213,0.055945785177441754,0.009578818634770059
-0.027509844520541282,0.05576829205537093,0.009011622184623591
-0.02745171583230932,0.05565817954998342,0.008913281209213975
-0.027419667107147827,0.05567098678600613,0.00895522271692284
-0.027470361143814737,0.05565509147514003,0.008864613906366059
-0.02748645880440248,0.055700050137272195,0.00887741450289914
-0.027463561447740648,0.05569927196906155,0.008873370333647435
-0.02749293152546095,0.055683653639127084,0.008782462517989642
-0.02749102305450557,0.05573045821032063,0.00897797788357746
-0.027539341424689945,0.05577055250648755,0.009064002655855163
-0.027477596091842527,0.05577532756081516,0.00909604367405814
-0.028316013721106148,0.05593081644605413,0.009547652494316994
-0.027412674370812518,0.055760752405510594,0.009034486651128937
-0.027496240776313963,0.05575487933164347,0.00904879192096708
-0.027539382906238474,0.05576329993829998,0.009041634381489083
-0.02735784446262257,0.055739685237901515,0.008947598127736267
-0.027479756966776736,0.055685759186478,0.008806765143427153
-0.027411047309526926,0.05566376405491369,0.008914506498714725
-0.027438283187159573,0.05573257575589463,0.008955702735466753
-0.027490659264187367,0.05571684864056026,0.008932854363472575
-0.027430859573470134,0.055732999507353664,0.008959206090265792
-0.02755167241237244,0.0557202260061509,0.008919411879710903
-0.027459593401951365,0.05570120360040387,0.008989517245143297
-0.028282228303034618,0.05591765520795988,0.009488228173680002
-0.02829141888208031,0.05596071146318071,0.009536840157279847
-0.027495538156616317,0.05577354578198146,0.00903328060991826
-0.027459888683352474,0.055753215997602856,0.009053979432514736
-0.02741428584127603,0.05571718417588334,0.008849573732315319
-0.027378081626183493,0.05571024154557236,0.008887735298862776
-0.02745261500910856,0.05570278278534657,0.008858392049969743
-0.027450456768602582,0.055655564135683844,0.008935944777118454
-0.027483992592417628,0.05565460155168667,0.008943851792754476
-0.02744486390285139,0.05570379734456632,0.00883324481655745
-0.027513440555147373,0.05568131702434498,0.008847937999470035
-0.027458905230341113,0.05572065815307703,0.00889249900096456
-0.02757706192655296,0.05574611283158015,0.009035906143740946
-0.027484124525107623,0.055753773656048944,0.008976118252700727
-0.02831811137083895,0.055951043206618145,0.009572630602824206
-0.028310454432762477,0.055944712749675385,0.009535880868855817
-0.027472418454133618,0.05574295535194573,0.008988063418373993
-0.027483810065727754,0.0557552685853987,0.00901579603514957
-0.027395320471633178,0.05575021935721636,0.009032489750967598
-0.027530124181623372,0.0557465802050463,0.008982017619799443
-0.027485915019862306,0.055660327939474175,0.008928332975546627
-0.027401243443226808,0.05569830470630022,0.008842398695248832
-0.02744949220001891,0.055696655079486845,0.0087583270631173
-0.02753931172903068,0.05567748564878916,0.00880203165187432
-0.0275042448041789,0.05574190782668842,0.008948885795727723
-0.027547487975965845,0.055730972293800085,0.008883531943441936
-0.02752524424919167,0.05575007457495651,0.009023755271638012
-0.02824873142114126,0.05592937984637336,0.009539024691435971
-0.027487001278227896,0.05574197280201598,0.00898679208333042
-0.02750025614120244,0.05574845759460523,0.008993186281649024
-0.027456759230601868,0.05573291879477105,0.008996173712684019
-0.02738840797057074,0.055738793159697875,0.008941752002037284
-0.027447502801669077,0.05570127178457229,0.008838426002676814
-0.027432649855550495,0.055709294385921204,0.008848288597856468
-0.02742263063191397,0.05574195378117608,0.008983036065285499
-0.02740248945837953,0.05574676012726676,0.008958353994098611
-0.02754137018762637,0.055758908219659786,0.009035024718214824
-0.027460546273439523,0.055772984147538174,0.009002642601438238
-0.027516737014683712,0.05574641119807744,0.009001539022439609
-0.027514833981045483,0.05575168886416004,0.009045481524669219
-0.02746988902782499,0.055747862890290434,0.009041690001302949
-0.02755784999702593,0.055756842277754126,0.009062991996937608
-0.02743486971976472,0.055759996858335215,0.009031635188244014
-0.027402329996616737,0.055765850504895464,0.00904218760170361
-0.02742636297704626,0.055669411120306544,0.008962457888356146
-0.027361839860474246,0.05575373558733454,0.009006118364465965
-0.027440685793314823,0.055742907616586734,0.009015944386043695
-0.02752367590386795,0.05575089358903673,0.00902002418798531
-0.02750957947911703,0.05566432015931855,0.00891336044921709
-0.02751054102390882,0.05572276156224376,0.008782652348502729
-0.027533393265239292,0.05570918523864721,0.00886178005357341
-0.027470863605447926,0.05568664511605059,0.008969746958507718
-0.027441752792942586,0.055719768038839934,0.008913497280635507
-0.027516884571086808,0.05569166242516199,0.00897314437743768
-0.027479420575122093,0.05576286122457341,0.009029458101378007
-0.02749607770373108,0.05576751325845619,0.009087557923504797
-0.02749315571441413,0.05573619700354715,0.00899100723922941
-0.027496660550248353,0.05574770585373834,0.009041723449092598
-0.02748945610224718,0.05571479360199916,0.008875529473867716
-0.027398281116756906,0.05572567556252761,0.00885666394665141
-0.027497052917814235,0.055757577145931214,0.008999692507846602
-0.027433877585335886,0.05568307840276765,0.008761266935204959
-0.027472440716572954,0.05574490056973769,0.008999637649089065
-0.027495366649213815,0.055762769185570105,0.009015178533588686
-0.02739857963928627,0.055672837995506264,0.00895393496496022
-0.02746827784495176,0.05568089134962895,0.009011122825800966
-0.027473029271999128,0.055716063333278165,0.008870845045652054
-0.027480627024474624,0.05570231525122238,0.00889227247380664
-0.027456807265654026,0.055707907650408894,0.008855738870727325
-0.027502319557229482,0.05571302625036445,0.008908288199800829
-0.02744644076182501,0.05573503356072018,0.00895507180944477
-0.02747872603683299,0.05574295150283537,0.008970615421122985
-0.027525999352090658,0.05573465788253984,0.008998131411804833
-0.027473699336406865,0.05576732542734597,0.009029042208423044
-0.027469647031979627,0.05568856451935478,0.008862764971163117
-0.027440096883487697,0.055700565567432525,0.008855163339318906
-0.027463936984791215,0.05571728900158068,0.00888331224670047
-0.02746996613514474,0.05565801496646716,0.008907005613285723
-0.027491130919447326,0.05569105888076098,0.009025881482785492
-0.027501893697745472,0.05571802160399053,0.008862335842439895
-0.02740375054688804,0.055666302084930175,0.008901608135041261
-0.02741391945246252,0.0556881107730538,0.008980434578626961
-0.02747830719017119,0.055695835941549254,0.008984958849946878
-0.027529817484319596,0.055723636085891703,0.008903233424629953
-0.02754555142100923,0.05570869140841139,0.008866497043576338
-0.02749329984276716,0.05574743039491914,0.008982386757129923
-0.02751188111972791,0.05572043631493906,0.008853788501479554
-0.02739298922032296,0.055681030651202224,0.008806447766207537
-0.027479924894256436,0.05576342835741899,0.009033884928345892
-0.027421795121106207,0.05576459286253643,0.009014645008830313
-0.027550968094609662,0.05569562223676083,0.00885468585756477
-0.02740936492853019,0.055716384287402,0.008828638960141744
-0.027400347751169618,0.055724571974888226,0.008888829750892557
-0.027449838022802542,0.055668235542193245,0.008915272306371014
-0.02743575134069154,0.0556901338720196,0.008812207483275603
-0.027489151695867964,0.05569543830562751,0.008903309458372033
-0.027486869143629966,0.05568259946040366,0.00887356668649586
-0.0274985043226601,0.0557116055544441,0.008934102868636051
-0.027455388405690395,0.05575303538414533,0.009044784517484583
-0.02750023954780345,0.055725607172382174,0.008938258220679285
-0.02755779566873373,0.055733295685504,0.008992551257561265
-0.02740605205613522,0.0557439826358932,0.008999653467086643
-0.02746463238045771,0.05575808049200004,0.0090018957505551
-0.0282991089134067,0.055897416503771,0.009358952453564995
-0.02747641924716182,0.055684331346583904,0.008963890158488863
-0.027371576289712207,0.055709421995361885,0.008858130403531783
-0.02749253290175402,0.05568633187673133,0.008790007136620481
-0.027470053261132166,0.05568513597684177,0.008807498976431072
-0.027419505081491713,0.05567707345468087,0.008776682437390826
-0.027421156957518233,0.055710708796605224,0.00886705373083152
-0.02743889243931852,0.05568217042549606,0.008847635814510313
-0.027503511419686433,0.05568018978434963,0.008806427632318092
-0.02749968067254671,0.05575970253088891,0.008993004491261614
-0.02745369557918209,0.05572899508739626,0.008907611229652002
-0.02758692109718386,0.055772106878839045,0.009048548592992645
-0.027450118254893296,0.05573475178248266,0.008962490271434365
-0.027422943880387685,0.055754125284902534,0.009018256199458952
-0.027489771207496183,0.055743379512022684,0.009046337401573568
-0.027458760670748705,0.05568730416050138,0.00896090410338013
-0.027452804240340578,0.05565383200649332,0.00890195881638367
-0.02751189439571744,0.05574597254319391,0.008986629069446472
-0.02743550766019509,0.0557450299256711,0.00893548140951217
-0.027463546394861704,0.05574154127667186,0.009014340499320705
-0.027509853867486278,0.055740234147978795,0.008969232083852252
-0.0275028945675152,0.05575843158314353,0.00900760243365406
-0.027445923612563594,0.05573414346223682,0.008975902734374985
-0.02743133191584257,0.0557341331195238,0.008920065375001673
-0.02744026086933693,0.05570692546217548,0.008829994984541178
-0.02747863128321959,0.05575337208006659,0.009031052147163265
-0.027477686295817927,0.05568173893706152,0.008968837744363412
-0.027469399482510704,0.055734597401155495,0.008996899752908405
-0.02744817224338525,0.055701216185495284,0.008834065429638271
-0.02749172166602798,0.05567972577246183,0.008993185680019389
-0.02744278949522172,0.055699060426523284,0.00885908376121447
-0.0274751826016304,0.05571045572507183,0.008861676970289167
-0.027469940776073343,0.05573596402191294,0.008951696889149097
-0.027367776669883104,0.05570804989825906,0.008859821067279006
-0.02749516782722161,0.05573067754676153,0.00900559565429715
-0.027529017210915496,0.055746942011163036,0.009034564267861311
-0.027435369418526534,0.05572759359640855,0.008973165443898035
-0.027492213089945983,0.05575675819029868,0.009004151525406567
-0.027436752085051697,0.05575559107580341,0.009033655022709142
-0.027391472375251746,0.055746209781535216,0.009031784188240688
-0.02738635113647514,0.05577004600395341,0.009079228032317754
-0.027516977963679357,0.05573078390709918,0.008965432139881435
-0.027500974277133605,0.055740506173486026,0.00901728232522836
-0.027417583697836534,0.05571459128031808,0.008899523380956453
-0.027474473669650168,0.05570976745638967,0.008789431785367507
-0.02746231436802027,0.05574162665512594,0.008923772153808684
-0.027416715664821956,0.05572528364057949,0.008844021811881597
-0.027490578360053197,0.05570458491431374,0.008846522396205425
-0.027369672906817244,0.05574534620162852,0.009001422878336607
-0.027510034407155493,0.055683579717317966,0.008927604890153984
-0.02737523002395481,0.055703532443769355,0.008834020418046595
-0.027369840216550312,0.05572987265283158,0.008983766044431185
-0.027474246312180317,0.0557397430214861,0.009026597279125137
-0.027418708092879385,0.05567909207288502,0.008935831278605755
-0.02744967644322227,0.05569727218514042,0.0088006218129556
-0.02750401381253198,0.05577695652403336,0.00908898151447779
-0.02738426941205485,0.05572911515550061,0.008928964282315821
-0.02742257518365132,0.05573806763858913,0.008949208025596622
-0.02746620029103186,0.055701597314670726,0.008817111873461125
-0.02746958577614267,0.05570602365144861,0.008844723953445377
-0.027410454087156144,0.05575679132800748,0.00902812334109726
-0.02741657437253664,0.055752384301575364,0.009035337783070974
-0.027453149640329633,0.05572827351065468,0.008985509125011615
-0.027399843035411764,0.055751552091809264,0.009022920514164645
-0.027566404378069898,0.055736145627418576,0.009054406048824903
-0.02745597594075111,0.055691803486036084,0.008864949057584726
-0.027464289954569843,0.05575886673054731,0.009064763954586996
-0.027477894541456327,0.05575443536476843,0.009024496698395001
-0.02747043697942264,0.055700363037629486,0.008872619517025893
-0.027491024459583957,0.0557445322886565,0.00896433479452785
-0.027551168814910154,0.055692973796423906,0.008812536314375619
