timestamp,contact_x,contact_y,contact_z,force_x,force_y,force_z,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1732109709.813553,0.0,0.0,0.0,0.007325260000000056,0.03841860000000086,-0.01279062000000053,1.7922171149087083,-1.9511412838903919,0.33249166017548376,-0.5426265730292298,0.7662721906058588,-0.32457380045462997,-0.11417171368202585
1732109709.82352,0.0,0.0,0.0,0.012247260000000065,0.015481600000001094,0.004724379999999417,1.7733571918664188,-1.9441373828861757,0.3298580766980626,-0.5484568133380157,0.7629226836341898,-0.32104959228901114,-0.11862235029948888
1732109709.83349,0.0,0.0,0.0,0.024039260000000062,-0.022135399999998917,-0.00289062000000051,1.744622393766401,-1.9337459466746938,0.3254223718433872,-0.5567551441020318,0.7589362743524107,-0.3123535294530136,-0.12835386097135368
1732109709.8435452,0.0,0.0,0.0,-0.004242739999999939,0.016248600000000835,-0.009952620000000412,1.729147179516797,-1.9257360255445248,0.32203088465132634,-0.5690537957590609,0.7513155297530498,-0.30966420846176435,-0.12574112406785573
1732109709.853501,0.0,0.0,0.0,-0.0007467399999999402,0.015466600000000774,0.011927379999999488,1.6985765018617311,-1.9173325073726009,0.31903868277714104,-0.5860018068556759,0.7392531211656042,-0.2967338899334026,-0.1485116284126827
1732109709.8635278,0.0,0.0,0.0,-0.00908173999999995,0.038690600000000686,-0.0077596200000003,1.6814153917821681,-1.9119146037792984,0.3178090869186595,-0.6005911869175597,0.7267057430924904,-0.2945109412276421,-0.15637229502234812
1732109709.8735502,0.0,0.0,0.0,-0.017256739999999937,0.09698960000000145,-0.0032046200000004355,1.6531372714629315,-1.9021127555617867,0.31589168554331604,-0.605477618952336,0.7275224974171093,-0.2784847283667451,-0.16295436406025557
1732109709.8835332,0.0,0.0,0.0,0.012941260000000065,0.007372600000000951,0.015332379999999368,1.637266532932009,-1.897875447190652,0.31474826172422143,-0.6131257342030563,0.7197777899499883,-0.2806441850846557,-0.16503214393215357
1732109709.8935313,0.0,0.0,0.0,-0.0005547399999999425,-0.006954399999998806,0.007292379999999543,1.6117294945804095,-1.888304133964413,0.3130698250544418,-0.6106535739317873,0.7273176195403551,-0.2701672165276145,-0.1584959559869202
1732109709.903556,0.0,0.0,0.0,-0.003415739999999945,-0.014527399999998636,-0.00860962000000054,1.5969377607719788,-1.8816712802406812,0.3119953495622547,-0.5999640231125216,0.7396487142908601,-0.26769215046323624,-0.14595842900937012
1732109709.9135625,0.0,0.0,0.0,-0.005441739999999945,0.015640600000001115,0.0043003799999996595,1.5727922246765373,-1.8745344435385909,0.3108451594571564,-0.5873868671978844,0.7512087196662738,-0.26735069875604506,-0.1385125684386337
1732109709.923525,0.0,0.0,0.0,0.008554260000000063,-0.03994339999999941,0.002387379999999606,1.5587463386450346,-1.8702517557969056,0.31026086135763487,-0.5772292766401071,0.7595954029089498,-0.2723493018843496,-0.12508814425130863
1732109709.9335608,0.0,0.0,0.0,-0.005397739999999929,-0.005440399999998569,0.009834379999999587,1.5352998278230399,-1.8629018677040627,0.30932822142663763,-0.5588229211210587,0.7752941270048155,-0.2691899120315425,-0.11904936254351989
1732109709.9435349,0.0,0.0,0.0,-0.017667739999999932,0.0021346000000006526,0.0026493799999993684,1.5210131992284213,-1.8620070337695083,0.31123359216870017,-0.5457673737519025,0.7804935050165139,-0.2813870749601059,-0.11742732399396594
1732109709.953521,0.0,0.0,0.0,-0.00930373999999995,0.023497600000000674,-0.007897620000000494,1.5011154605121035,-1.8543269225300185,0.30944685346714923,-0.5273508023506686,0.795524687831383,-0.2818223018710989,-0.09807034454391365
1732109709.9635348,0.0,0.0,0.0,-0.005111739999999948,-0.006201399999999246,-0.004800620000000588,1.485577925397969,-1.8515804151720792,0.30941314200798486,-0.5116719266473408,0.8050964858116118,-0.28350104094043754,-0.09817661534438757
1732109709.973568,0.0,0.0,0.0,0.011804260000000066,0.047508600000001344,0.0042643799999995124,1.4676940232959454,-1.8449419666612776,0.3080037853061588,-0.4970365389927716,0.8143143561006005,-0.2894406357743543,-0.0779161518370161
