timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z
1734622992.8499362,0.0,0.0,0.0,0.016334589999999996,-0.006948389999998916,-0.014342710000000647,0.016334589999999996,-0.006948389999998916,-0.014342710000000647,-0.0004820000000000102,-0.0005805499999999991,-0.0012170799999998705
1734622992.8579543,0.0,0.0,0.0,-0.014012409999999996,-0.05957438999999898,0.012611289999999276,-0.014012409999999996,-0.05957438999999898,0.012611289999999276,-0.000123000000000012,-0.000344549999999999,-0.0004150799999999011
1734622992.870455,0.0,0.0,0.0,-0.009254409999999998,-0.05031538999999885,-0.009382710000000571,-0.009254409999999998,-0.05031538999999885,-0.009382710000000571,-0.0008269999999999944,0.00046745000000000814,-0.0009210799999999075
1734622992.8829432,0.0,0.0,0.0,-0.011827409999999997,0.08273261000000165,0.012387289999999496,-0.011827409999999997,0.08273261000000165,0.012387289999999496,-0.0023100000000000065,-0.0006405499999999897,-0.0001950799999999031
1734622992.8954647,0.0,0.0,0.0,-0.00899941,-0.012498389999998416,-0.01910571000000072,-0.00899941,-0.012498389999998416,-0.01910571000000072,-0.0005000000000000004,0.00035645000000000815,-0.0011560799999998927
1734622992.9079645,0.0,0.0,0.0,0.000592590000000004,-0.005193389999998743,-0.009231710000000781,0.000592590000000004,-0.005193389999998743,-0.009231710000000781,0.001787999999999984,0.0002024500000000068,0.001978920000000106
1734622992.9204488,0.0,0.0,0.0,-0.02194741,0.016327610000001158,-0.007563710000000778,-0.02194741,0.016327610000001158,-0.007563710000000778,-0.0005650000000000099,-0.00015554999999999042,0.00035292000000008983
1734622992.932967,0.0,0.0,0.0,-0.0004964099999999957,-0.0124163899999985,-0.00935671000000049,-0.0004964099999999957,-0.0124163899999985,-0.00935671000000049,-0.0008360000000000034,0.00048745000000001426,-0.001279079999999877
1734622992.9454486,0.0,0.0,0.0,0.0020015900000000045,0.010208610000001173,-0.022791710000000798,0.0020015900000000045,0.010208610000001173,-0.022791710000000798,0.0011919999999999986,0.00021845000000000891,0.00023092000000013435
1734622992.95793,0.0,0.0,0.0,-0.004812409999999996,-0.02831438999999847,-0.001751710000000628,-0.004812409999999996,-0.02831438999999847,-0.001751710000000628,-0.0005210000000000214,7.645000000000568e-05,-0.0013720799999998867
1734622992.970444,0.0,0.0,0.0,0.006322590000000003,0.024068610000001378,-0.0063597100000007956,0.006322590000000003,0.024068610000001378,-0.0063597100000007956,6.299999999997974e-05,-3.354999999999331e-05,0.0014009200000001387
1734622992.9829948,0.0,0.0,0.0,-0.005523409999999999,-0.03682038999999904,0.002921289999999299,-0.005523409999999999,-0.03682038999999904,0.002921289999999299,0.0004099999999999937,-0.00046954999999999913,-0.0008730799999998595
