timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,panda_x,panda_y,panda_z,panda_force_x,panda_force_y,panda_force_z,panda_wrench_force_x,panda_wrench_force_y,panda_wrench_force_z,panda_wrench_torque_x,panda_wrench_torque_y,panda_wrench_torque_z,raw_contact_x,raw_contact_y,raw_contact_z,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,jacobian_0_0,jacobian_0_1,jacobian_0_2,jacobian_0_3,jacobian_0_4,jacobian_0_5,jacobian_0_6,jacobian_1_0,jacobian_1_1,jacobian_1_2,jacobian_1_3,jacobian_1_4,jacobian_1_5,jacobian_1_6,jacobian_2_0,jacobian_2_1,jacobian_2_2,jacobian_2_3,jacobian_2_4,jacobian_2_5,jacobian_2_6,jacobian_3_0,jacobian_3_1,jacobian_3_2,jacobian_3_3,jacobian_3_4,jacobian_3_5,jacobian_3_6,jacobian_4_0,jacobian_4_1,jacobian_4_2,jacobian_4_3,jacobian_4_4,jacobian_4_5,jacobian_4_6,jacobian_5_0,jacobian_5_1,jacobian_5_2,jacobian_5_3,jacobian_5_4,jacobian_5_5,jacobian_5_6
1733837839.0662785,0.0,0.0,0.0,-0.01509069999999997,0.012319410000000808,-0.003911830000001171,-0.01509069999999997,0.012319410000000808,-0.003911830000001171,0.0006865399999999855,-0.00014701000000001685,0.0008058499999999968,0.0,0.0,0.0,0.012055807093235858,-0.001504491073326555,-0.029870384187673814,0.012055807093235858,-0.001504491073326555,-0.029870384187673814,-0.009315609518105047,0.0024417848975011583,0.0037713280720500925,0.0,0.0,0.0,-0.011120698010108829,-0.013474691097827174,-0.008902514657088911,0.004645030259493033,0.00022444161424711728,0.0008647977738152901,-0.0037109141223350406,-0.6902734674164087,-0.17039453347566524,-0.5088763405666993,-0.07917228736372275,0.09332171723905357,0.09991497976006028,0.0,0.008811528462306477,-0.6418008977176203,-0.14460477690777843,0.48388617369468506,-0.10154563135049682,0.09182312787273823,0.0,0.20846852626402396,-0.20457565075425962,0.09360940500344164,0.03685078197019023,3.8323331467801074e-11,0.0880000000409858,0.0,0.02748924946182868,-0.7499881543940712,-0.31446817211306644,0.9089495783334716,-0.31750750266431144,0.6766626961905344,4.102068570306623e-10,0.9984292458122508,-0.011688688068155068,0.8859216348319661,0.1774503946629611,-0.2917934038661031,-0.7362931451427186,0.0,0.04881989625967592,0.6613479740951962,-0.3409583928641784,-0.37725590980309853,-0.9022447534965806,2.726750392241038e-10,-1.0
1733837839.0788476,0.0,0.0,0.0,0.02350030000000003,0.011099410000000809,0.007724169999999031,0.02350030000000003,0.011099410000000809,0.007724169999999031,-0.0014284599999999925,-0.0002770100000000081,0.001080850000000022,0.0,0.0,0.0,0.00025283988834706034,0.006653582144116989,-0.01473072348661176,0.00025283988834706034,0.006653582144116989,-0.01473072348661176,-0.007012743999763142,0.0021393231599694178,0.0024306972979141195,0.0,0.0,0.0,-0.002310094177519331,-0.004297048883499688,-0.0006159612102775991,9.794261609308297e-05,-1.545770938976565e-05,-0.0005821203101218642,-0.0034089523720298998,-0.6902732369028806,-0.17039393328814761,-0.5088757260269069,-0.07917224927145788,0.09332163386454276,0.09991507585788642,0.0,0.008810346741190044,-0.6418018414906552,-0.14460494462657922,0.4838860920956175,-0.10154575393319679,0.09182302330624542,0.0,0.20846826038362218,-0.2045755027768631,0.09360950546333104,0.036850773524303576,3.8323297341432155e-11,0.08800000004098585,0.0,0.027486692807255186,-0.7499889941463398,-0.31446896543534053,0.9089493621233119,-0.3175080741281082,0.6766619256194746,4.102068570306623e-10,0.9984294522600592,-0.011688693228409014,0.8859206603723964,0.17745035226320782,-0.29179331611333675,-0.7362938533065074,0.0,0.04881711357913354,0.6613470216988764,-0.3409601931360373,-0.3772564506768413,-0.9022445807734409,2.726747231305712e-10,-1.0
1733837839.0913777,0.0,0.0,0.0,-0.0007726999999999734,0.0191494100000007,-0.005741830000001169,-0.0007726999999999734,0.0191494100000007,-0.005741830000001169,-0.0013274600000000025,-0.00026201000000000696,-0.00023914999999996578,0.0,0.0,0.0,0.037057599283666254,0.02939793041807237,-0.010041365788131577,0.037057599283666254,0.02939793041807237,-0.010041365788131577,-0.0012672226802824902,0.0003881866207601551,-0.009256578907406943,0.0,0.0,0.0,-0.011921397771740394,-0.017895868421671013,-0.0064270539029396,0.003913443582284293,0.0004976735017168665,0.00018210189737566385,-0.0023806652578787224,-0.6902734092760906,-0.17038984777178964,-0.5088759866053603,-0.07917400416242594,0.09332161601640125,0.09991510934364456,0.0,0.008807333467976991,-0.6418019115082492,-0.14460670745728846,0.48388559079469773,-0.10154580883932536,0.09182298686948731,0.0,0.2084688849417173,-0.20457719318203485,0.09360997980926627,0.03685099152879798,3.832329008235365e-11,0.08800000004098586,0.0,0.027484348823443805,-0.7499896900816898,-0.31447160250566475,0.9089481942261438,-0.3175084034529039,0.6766616571098348,4.102068570306623e-10,0.9984291961387726,-0.011694737651384346,0.8859213893808908,0.17745389868265304,-0.2917934051859617,-0.7362941000696477,0.0,0.04882367117941372,0.661346125627448,-0.34095586672610767,-0.3772575964183613,-0.9022444360741546,2.726746129860758e-10,-1.0
1733837839.1037576,0.0,0.0,0.0,-0.0019296999999999648,-0.0036455899999996433,0.01366716999999884,-0.0019296999999999648,-0.0036455899999996433,0.01366716999999884,-2.4600000000096767e-06,-0.0004240100000000163,0.00010585000000007394,0.0,0.0,0.0,0.06433311041039291,0.046582604132042675,0.00710329608058243,0.06433311041039291,0.046582604132042675,0.00710329608058243,0.008075959100104267,-0.001524578056654802,-0.01834036638736981,0.0,0.0,0.0,-0.01683162823015827,-0.0232784156112269,-0.012327790040123382,0.004523436185839058,0.0003956937571115704,0.0020273779114552692,0.0009308973831666512,-0.6902736722735193,-0.1703921632400628,-0.5088772316217894,-0.0791733968815365,0.09332141152409523,0.09991524009873451,0.0,0.008810411921722452,-0.6417997326374933,-0.14460579603505064,0.48388580052368185,-0.10154587655835341,0.09182284459108589,0.0,0.20846942042513056,-0.20457749467992953,0.09360975581760779,0.03685120471717872,3.832320600354088e-11,0.08800000004098592,0.0,0.02749026631873336,-0.7499877170870382,-0.3144690886421221,0.9089487375176061,-0.3175081230051338,0.6766606086323005,4.102068570306623e-10,0.9984287996665757,-0.011693625519185208,0.8859236296478469,0.1774528731832431,-0.29179231346488976,-0.7362950636296326,0.0,0.048828447180777335,0.6613483827309099,-0.34095236429767994,-0.3772567698056085,-0.9022448878373124,2.726741828934018e-10,-1.0
1733837839.1162558,0.0,0.0,0.0,0.007410300000000036,-0.01208058999999917,-0.0005588300000010094,0.007410300000000036,-0.01208058999999917,-0.0005588300000010094,-0.0008424600000000171,-0.0008210100000000109,-0.0006001500000000215,0.0,0.0,0.0,0.07126926196742889,0.045911139498124,0.027217521168605326,0.07126926196742889,0.045911139498124,0.027217521168605326,0.013669339343310587,-0.002581314367600023,-0.024560114420237134,0.0,0.0,0.0,-0.015265894694263857,-0.016335487507178614,-0.009435378205464598,0.0006902729831778087,0.0003058328031791957,-0.00010961580020754647,0.0023880122073533516,-0.6902734130386279,-0.1703935140140209,-0.5088761013949269,-0.07917313721724958,0.09332189092451075,0.0999148802214462,0.0,0.008810905695270611,-0.6418008508547597,-0.14460566145827658,0.48388587978229447,-0.10154559940011437,0.09182323618300849,0.0,0.20846939034758777,-0.20457535218795744,0.09360988513637473,0.03685061583102238,3.832340292150983e-11,0.08800000004098577,0.0,0.027488900387034387,-0.7499873116474363,-0.31446994704789794,0.9089488374252561,-0.31750792548387163,0.6766634943502268,4.102068570306623e-10,0.9984291761984582,-0.011690093031096582,0.8859212910464619,0.17745192907008317,-0.29179442732421595,-0.7362924116230865,0.0,0.048821516477675686,0.6613489049607445,-0.34095764909188153,-0.37725697317953144,-0.9022442737072156,2.726753666346826e-10,-1.0
1733837839.1287403,0.0,0.0,0.0,0.006615300000000032,0.027315410000000817,0.003718169999999077,0.006615300000000032,0.027315410000000817,0.003718169999999077,8.953999999999906e-05,-0.00014201000000001185,-9.914999999993679e-05,0.0,0.0,0.0,0.03304958929220441,0.04524901889702653,0.014258435761020694,0.03304958929220441,0.04524901889702653,0.014258435761020694,0.006024014135171631,-0.0017544045324240014,-0.016133102194884917,0.0,0.0,0.0,0.0028757897133445676,-0.011579883250180556,0.0021864244468217664,0.0010906404899702071,-0.0005821204957479065,-0.0018975873183211533,0.001970927852222193,-0.69027315874182,-0.17039423252097327,-0.5088758561133714,-0.07917265368449188,0.09332176608098895,0.0999149931118335,0.0,0.008810966794692239,-0.6418011071543818,-0.14460527487009653,0.48388594872382007,-0.10154571413299515,0.0918231133443468,0.0,0.2084690734814471,-0.20457505441521906,0.09360982927206433,0.03685063211912322,3.8323351709841125e-11,0.0880000000409858,0.0,0.027488167984600742,-0.7499874658536236,-0.3144695307661016,0.9089489907575409,-0.3175082842251585,0.6766625891279593,4.102068570306623e-10,0.9984293275751848,-0.011688852205985756,0.8859209196959649,0.17745103710623583,-0.2917940369694601,-0.7362932435345625,0.0,0.04881883303208495,0.661348752018605,-0.3409589979232158,-0.3772570233021105,-0.9022442737072157,2.7267499530630133e-10,-1.0
1733837839.141837,0.0,0.0,0.0,-0.0038196999999999676,-0.05712958999999973,0.013202169999999125,-0.0038196999999999676,-0.05712958999999973,0.013202169999999125,-0.002196460000000011,-0.0005690100000000087,-0.0023841499999999183,0.0,0.0,0.0,0.03133276912478732,0.018273896280427228,0.013911113610063372,0.02576737942408548,0.013582859795860297,0.029843473776271553,0.006968118808445625,-0.0006190639945982676,-0.012124312896038627,0.0,0.0,0.0,-0.005571399219967979,-0.0038910467892729894,-0.002553533508036443,-0.002250842355168148,-9.725058776832718e-05,-0.002677506783671013,0.0006128752923157954,-0.6902738444989348,-0.1703916889861252,-0.5088762273842834,-0.07917321800694216,0.09332181313495122,0.09991491375195458,0.0,0.008809660232713578,-0.6418016648767259,-0.14460574321689484,0.48388592313520684,-0.10154558918172255,0.09182319969771245,0.0,0.2084687994876998,-0.20457657219977804,0.09360965485027758,0.03685079026581725,3.8323370879383364e-11,0.08800000004098578,0.0,0.027487571020651802,-0.7499895180214846,-0.3144698366879146,0.9089489822086978,-0.3175075589926009,0.6766632254829015,4.102068570306623e-10,0.998429126707771,-0.01169207355708568,0.8859214936535563,0.1774521887476121,-0.2917938766477934,-0.736292658716,0.0,0.04882327704018308,0.66134636785412,-0.3409572244375064,-0.37725650219771456,-0.9022445807725378,2.726752563434621e-10,-1.0
1733837839.1537585,0.0,0.0,0.0,0.012315300000000029,-0.024087589999999715,-0.036384830000001145,0.012315300000000029,-0.024087589999999715,-0.036384830000001145,-0.0008314600000000061,0.0003739899999999907,-0.002585149999999925,0.0,0.0,0.0,0.01968669007752197,0.016577733013434078,-0.010147968646892762,0.01968669007752197,0.016577733013434078,-0.010147968646892762,-0.001898685972439184,2.5509450090695497e-05,-0.006544389298884646,0.0,0.0,0.0,-0.0032770605765885114,-0.01185924906612823,-0.003970879506560998,0.003299446101369008,-0.0006355755397679519,-0.0018479689109385244,0.00029114062333421287,-0.6902737940815014,-0.17039281694344724,-0.508875715073283,-0.07917370907319318,0.09332174102356004,0.09991497895906014,0.0,0.008810446457063918,-0.6418011805759221,-0.14460643230435008,0.4838857665398195,-0.10154565545304985,0.09182312874432598,0.0,0.20846959215298638,-0.2045755557683403,0.09360967975946441,0.03685091233850227,3.832334129879623e-11,0.0880000000409858,0.0,0.027488557344559683,-0.7499873997382308,-0.3144712811692849,0.9089486223299044,-0.3175077662064007,0.676662702613436,4.102068570306623e-10,0.9984291334010162,-0.011691050753425053,0.8859206855431855,0.17745323350887798,-0.29179365117358025,-0.736293139239991,0.0,0.048822584847695305,0.6613487881338926,-0.3409579919087403,-0.3772568778456038,-0.9022445807725378,2.7267504185882204e-10,-1.0
1733837839.1662447,0.0,0.0,0.0,-0.012139699999999976,-0.03250458999999939,-0.011051830000000873,-0.012139699999999976,-0.03250458999999939,-0.011051830000000873,-0.0015904600000000158,0.00011298999999999337,-0.002985149999999992,0.0,0.0,0.0,0.01832990565907191,0.024648402493318337,0.0075940425452091734,0.01832990565907191,0.024648402493318337,0.0075940425452091734,0.005117349449402503,-0.001066912892143259,-0.011351357226947785,0.0,0.0,0.0,0.0030106093160939262,-0.008071370590354121,0.004128288614280759,0.003111629394404125,-0.0011633198266790545,-0.0012926148014283934,0.00013984214546702844,-0.6902726534971487,-0.17039336170129338,-0.5088769578676569,-0.07917314694667413,0.09332185049636477,0.0999149167788326,0.0,0.008810013655915393,-0.6417997996800022,-0.14460543866366812,0.48388585970363673,-0.10154563655415695,0.09182319640409745,0.0,0.20846893343849307,-0.2045760707832969,0.09361005572186316,0.03685064542862543,3.8323386337607123e-11,0.08800000004098578,0.0,0.02748776703546646,-0.7499868187711367,-0.314468995585154,0.9089487902648501,-0.3175080416553558,0.6766632012116045,4.102068570306623e-10,0.9984291816709815,-0.0116913326819921,0.8859228907667044,0.17745197700481502,-0.29179430091542174,-0.7362926810216598,0.0,0.04882204267764417,0.6613494419818233,-0.34095437001339357,-0.37725706425877337,-0.9022442737072156,2.726752463872097e-10,-1.0
1733837839.1787596,0.0,0.0,0.0,0.015264300000000036,0.005025410000000008,-0.0007438300000011111,0.015264300000000036,0.005025410000000008,-0.0007438300000011111,2.353999999998857e-05,-2.301000000001774e-05,-0.0009451499999999502,0.0,0.0,0.0,0.04150744445664726,0.01733454912189757,0.03742930067847022,0.04150744445664726,0.01733454912189757,0.03742930067847022,0.014635941787194887,-0.0020508328424971305,-0.018421045237453318,0.0,0.0,0.0,-0.007633810774124658,0.0007355469353829136,-0.0002369044066636572,-0.0031112369071802926,-0.00011645110581365303,-0.0010776185058573584,0.0009784504587314613,-0.6902736692031802,-0.17039408722627955,-0.5088759432811542,-0.07917150242919892,0.09332151266438779,0.09991518552481635,0.0,0.008811371362781584,-0.641802062633081,-0.14460414740529404,0.4838862295665891,-0.10154586547599169,0.0918229039745967,0.0,0.2084683274580433,-0.20457589223299666,0.09360948710270667,0.0368507485539937,3.83232476245545e-11,0.08800000004098589,0.0,0.027488676656169886,-0.7499900535095958,-0.314467580789603,0.9089496719430109,-0.31750842354415315,0.6766610462410758,4.102068570306623e-10,0.998429314095911,-0.011688248944842605,0.8859210994529257,0.17744892447536637,-0.2917929377479961,-0.7362946614636918,0.0,0.04881882228875384,0.6613458281967739,-0.34096032932945974,-0.37725637579400606,-0.9022445801770719,2.7267436240352215e-10,-1.0
