timestamp,contact_x,contact_y,grid,prediction,confidence
1734524312.642089,0.02352894391951181,0.08992695224732838,,,
1734524312.6521766,0.023881849230885016,0.09151672870386382,,,
1734524312.662196,0.02302111711382218,0.08980146038209727,,,
1734524312.672192,0.02337199812668528,0.08894266095680665,,,
1734524312.6821659,0.024316830380834126,0.09152238391941467,,,
1734524312.6922536,0.02408521333888089,0.08977669449315079,,,
1734524312.7023025,0.0233789742354808,0.09101386464972279,,,
1734524312.7121263,0.02411500437944672,0.08991154872321429,,,
1734524312.7221801,0.023906483270233272,0.09105527930799512,,,
1734524312.7324448,0.023612491380548106,0.0898656547616703,,,
1734524312.7422001,0.02399034085564153,0.09054663492097038,,,
1734524312.7520995,0.023558398682276244,0.0893029315044581,,,
1734524312.762159,0.023532611240649898,0.08903439425337356,,,
1734524312.772098,0.02414519120129932,0.08945568005554036,,,
1734524312.7821188,0.02455187692590166,0.08957449044377912,,,
1734524312.7921581,0.025156626115139608,0.09115573768845804,,,
1734524312.802183,0.025454190184774322,0.09061670242944454,,,
1734524312.812094,0.02548508315609975,0.09037586225168193,,,
1734524312.8221102,0.02554238758285768,0.09033597314511937,,,
1734524312.8329582,0.025570432253576914,0.09216083140808437,,,
1734524312.8421292,0.02587440749446493,0.09160623976030244,,,
1734524312.8521903,0.025587081583014704,0.09069842125309402,,,
1734524312.863844,0.02550271373890356,0.09215563769361108,,,
1734524312.8722425,0.02536558285077009,0.09133514675314952,,,
1734524312.8821306,0.025028061617351133,0.09002941356584078,,,
1734524312.8953626,0.02470453938110595,0.09077403349670761,,,
1734524312.9021835,0.025329235777044087,0.0915718420310283,,,
1734524312.9122505,0.02558364525329576,0.09198531356578127,,,
1734524312.9221818,0.025584222217787514,0.09161735326273833,,,
1734524312.9320436,0.02561029604559048,0.09122408977165748,,,
1734524312.9421642,0.026006973152857327,0.09205002650101926,,,
1734524312.9521625,0.02596440072319986,0.09158364175035869,,,
1734524312.9634647,0.024934506912759447,0.09091243759057616,,,
1734524312.9721804,0.025565089618490938,0.09176027474655035,,,
1734524312.9822142,0.025360068528177737,0.09118850240021777,,,
1734524312.9920914,0.025580054975825786,0.092289266285001,,,
1734524313.0021598,0.02566857272484016,0.0926769108465878,,,
1734524313.012107,0.02550009955424136,0.09099158853220696,,,
1734524313.0230167,0.025555806209318535,0.09202081380220266,,,
1734524313.0321836,0.024929216660578207,0.09084701671517106,,,
1734524313.0420744,0.02513314720208437,0.09007248951949845,,,
1734524313.052112,0.025577352901781467,0.09102006928454288,,,
1734524313.06211,0.02504079139884069,0.09230408330465661,,,
1734524313.07215,0.025194212698589735,0.09037653724920003,,,
1734524313.0821583,0.02564267404569953,0.09199379519158331,,,
1734524313.0920134,0.0258059656818026,0.0907062257027427,,,
1734524313.1021101,0.02627723094964765,0.09063537538030644,,,
1734524313.1120741,0.025925393707127375,0.08973743054472978,,,
1734524313.1220708,0.025515441280715895,0.09020866676079564,,,
1734524313.1321628,0.024799673406290274,0.08966901505228271,,,
1734524313.1421566,0.024994160393642134,0.08918697011369857,,,
1734524313.1521938,0.0250524581229411,0.08985820387856695,,,
1734524313.1621714,0.025526950856303965,0.08996512368801622,,,
1734524313.1720686,0.02478151289599402,0.08966721433399445,,,
1734524313.1821802,0.02499292957165171,0.08993076782806159,,,
1734524313.1921294,0.024800235510174212,0.08977041363764474,,,
1734524313.2021406,0.024295785638948048,0.09096817270694603,,,
1734524313.2121024,0.024737177349664102,0.09107315808863739,,,
1734524313.2220893,0.02473578581180151,0.09131908390765564,,,
1734524313.2320998,0.023994837160115856,0.09002450156845766,,,
1734524313.2421017,0.023901323825582396,0.09093800240248098,,,
1734524313.2521386,0.023631062401290343,0.08968181622028236,,,
1734524313.2621973,0.024586616617264134,0.08988709403219224,,,
1734524313.2722087,0.025186541505067023,0.09106168804090185,,,
1734524313.2824254,0.024444109231279876,0.09015356331786047,,,
1734524313.2921143,0.024987270021315316,0.09126118956675311,,,
1734524313.3021293,0.024698571033904104,0.09101150656723081,,,
1734524313.312276,0.024939626998490394,0.09147462200797142,,,
1734524313.3221824,0.024802814684519198,0.09151554957967986,,,
1734524313.332204,0.024637085234854902,0.09111814074586283,,,
1734524313.3421261,0.024701668097791313,0.09079745446082084,,,
1734524313.3520644,0.025089616989326158,0.09155006510232115,,,
1734524313.362248,0.025700194125899994,0.09162673402676522,,,
1734524313.373343,0.026340327946038827,0.09149293935171238,,,
1734524313.3822002,0.025593120910023553,0.09151020171951105,,,
1734524313.3920643,0.025255120496370992,0.09047240947833697,,,
1734524313.402116,0.02592231595078484,0.09144275931651234,,,
1734524313.412117,0.02605638418300027,0.09081225453178017,,,
1734524313.422175,0.026321509584849162,0.09097863465308831,,,
1734524313.4322033,0.026140118724188227,0.0918774623885618,,,
1734524313.4421756,0.025299378730289535,0.09054469568069051,,,
1734524313.4520805,0.025652696941450753,0.09137874213304473,,,
1734524313.4621074,0.025909755570267312,0.09029289561254863,,,
1734524313.4721222,0.02657667625916771,0.09078753480963606,,,
1734524313.4821343,0.025930003085630288,0.09040148972674597,,,
1734524313.4921727,0.026008165761056468,0.09186240524858297,,,
1734524313.5027056,0.026576263590205526,0.09201401713616338,,,
1734524313.5120625,0.026304402823529277,0.0902770319117836,,,
1734524313.522098,0.026639452805507682,0.09160214426131089,,,
1734524313.5329084,0.026730226650600167,0.09176974057618725,,,
1734524313.5421395,0.026867838733317523,0.0920769340414292,,,
1734524313.5520797,0.02599338766232394,0.09254191273226224,,,
1734524313.5621102,0.02587268480871438,0.08991384907468608,,,
1734524313.5720375,0.02568260861161359,0.09155083148793636,,,
1734524313.5821362,0.02557280164186937,0.09052664588732527,,,
1734524313.5921726,0.026439075330606132,0.09124545856272001,,,
1734524313.6021783,0.026035120703912354,0.09051567934625661,,,
1734524313.6122313,0.025915085544378644,0.09114246408323794,,,
1734524313.6222444,0.027040504960081257,0.09201243864113051,,,
1734524313.632115,0.026418080172533498,0.09188699888166203,,,
1734524313.6420796,0.02703247911168613,0.09173572267486058,,,
1734524313.6521301,0.026688266364472885,0.09175787146454531,,,
1734524313.6631474,0.02673843740339879,0.09138510690289718,,,
1734524313.672059,0.02673371992934606,0.09100481894547931,,,
1734524313.6822133,0.026319641223340365,0.09127902535322657,,,
1734524313.69238,0.026470807822496334,0.09121009241294051,,,
1734524313.7021272,0.02617357402108142,0.09145122182559277,,,
1734524313.7121801,0.026196205497207706,0.09195228426433426,,,
1734524313.7221608,0.026532505409536014,0.09198321864040146,,,
1734524313.7321959,0.026188848014451066,0.09160332675840016,,,
1734524313.742074,0.02575689840720799,0.09035832745971756,,,
1734524313.7521064,0.02668006639807992,0.0924670092621573,,,
1734524313.7621272,0.026249512965463614,0.09214499301472295,,,
1734524313.7721229,0.02682287524350746,0.09303997739399834,,,
1734524313.7822065,0.02625123661859992,0.0914038363645552,,,
1734524313.7922344,0.02571714846466916,0.09308643983167382,,,
1734524313.8021407,0.025703657113439277,0.09266398551088104,,,
1734524313.8121386,0.025759153377502272,0.09230728266419014,,,
1734524313.822648,0.025713920609347227,0.09192071267429647,,,
1734524313.8321948,0.02635759664955488,0.09263221429731294,,,
1734524313.842189,0.02630286831641651,0.09294414636380381,,,
1734524313.8525372,0.02637281542372613,0.09169374000037994,,,
1734524313.8620992,0.02646418273943331,0.09329064012040268,,,
1734524313.8721488,0.02553852694167913,0.09225100747904454,,,
1734524313.8822274,0.026296460425062923,0.09078747901787869,,,
1734524313.8922002,0.025822864698385767,0.09277490387213136,,,
1734524313.9022257,0.025641486245320366,0.091085434899475,,,
1734524313.9121077,0.02563768948735845,0.09013477553274493,,,
1734524313.922144,0.0255953021108635,0.09171664370936874,,,
1734524313.9321663,0.02645608570454,0.09278332429724848,,,
1734524313.942187,0.026139069876419244,0.09232210756280188,,,
1734524313.952209,0.026284352084529353,0.09306173803251584,,,
1734524313.962276,0.02593488225953075,0.09159507771185092,,,
1734524313.9720328,0.02640983133492883,0.09269400052859143,,,
1734524313.9838057,0.026198027199892712,0.0925150753972715,,,
1734524313.9920712,0.02588343688225464,0.09278610670684202,,,
1734524314.002181,0.026130321602816156,0.09268405662355092,,,
1734524314.01317,0.025916101784989404,0.09229167621616442,,,
1734524314.0221825,0.025538854313618353,0.09250707018212861,,,
1734524314.0321512,0.026044692854184676,0.09277259010438678,,,
1734524314.0421653,0.025700832440820387,0.09208407922790735,,,
1734524314.0521328,0.025897354457464994,0.09290665502629902,,,
1734524314.0622127,0.02507509678287606,0.09087359506607653,,,
1734524314.0720706,0.025147000585060794,0.09161670235831465,,,
1734524314.082053,0.025028654122018518,0.09164645912040756,,,
1734524314.0921326,0.024826108914636602,0.09192983565917698,,,
1734524314.1021674,0.025028733607036016,0.09210919449379384,,,
1734524314.1122346,0.02585433280857284,0.09283320072091727,,,
1734524314.1221924,0.0265522984901842,0.09315453720768807,,,
1734524314.1321843,0.02711541550460904,0.09234700482080663,,,
1734524314.142418,0.026174399841374513,0.09186900205584424,,,
1734524314.1520941,0.026936852699410874,0.09244825380241259,,,
1734524314.1621666,0.02662470566549753,0.09219539783485442,,,
1734524314.1721442,0.026296022359914517,0.09132125278137242,,,
1734524314.1822128,0.027106324012862518,0.09199930903791209,,,
1734524314.1920047,0.026771872767882968,0.09219098579059987,,,
1734524314.2021072,0.026197536857037962,0.09071411691649582,,,
1734524314.2121236,0.025857420484214272,0.08907203399746372,,,
1734524314.2221792,0.025846041046459656,0.0921395897662475,"[[0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,1.,1.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,0.,1.,1.,1.,1.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,0.,1.,1.,1.,1.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.],
 [0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,
  0.,0.,0.,0.]]",1,0.9038864970207214
