timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,opti_x,opti_y,opti_z,opti_orientation_x,opti_orientation_y,opti_orientation_z,opti_orientation_w
1734363121.0040243,0.0,0.0,0.0,0.021475509999999975,-0.016309899999999544,0.009497760000000355,0.021475509999999975,-0.016309899999999544,0.009497760000000355,-0.0003945799999999777,-0.0004615100000000122,-0.00015228999999994386,-0.9739012884566168,0.10808181521649374,-0.39786496834561547,0.4317102473578696,0.6635290020082178,0.24451221297478704,0.5599725917635237
1734363121.0162768,0.0,0.0,0.0,-0.005240490000000014,-0.07511689999999938,-0.01981323999999951,-0.005240490000000014,-0.07511689999999938,-0.01981323999999951,0.001704420000000012,-0.00010151000000001298,0.00010971000000004061,-0.9639696242955303,0.11201108070250232,-0.39609750756967377,0.4405631796514736,0.6610670753442622,0.2696854229784668,0.5442096831774426
1734363121.0307903,0.0,0.0,0.0,-0.01272949000000001,0.015233099999999666,0.0041977600000007165,-0.01272949000000001,0.015233099999999666,0.0041977600000007165,0.0002524200000000032,9.548999999998975e-05,0.0008927100000000188,-0.9536376743648051,0.10506630942877493,-0.3886440793775876,0.44921354553920473,0.6513359982182552,0.2902382868423987,0.5382660538989202
1734363121.0412323,0.0,0.0,0.0,-0.00876049000000001,0.0004401000000004984,0.006687760000000598,0.013211509999999982,0.014260099999999554,0.034367760000000525,-8.357999999999977e-05,-0.00031651000000000595,-0.0006212899999999966,-0.9372724602593215,0.11675489793338212,-0.38979292650163333,0.47557602873816435,0.6285962700657228,0.32472989386176626,0.522728099667144
1734363121.054005,0.0,0.0,0.0,-0.004188490000000017,0.02997809999999923,0.008974760000000526,-0.004188490000000017,0.02997809999999923,0.008974760000000526,7.842000000002347e-05,-3.151000000001236e-05,0.0009057100000000595,-0.9273770118170374,0.11562487214949879,-0.38500474242622906,0.4887992542236833,0.6182298256015204,0.34892927738205515,0.5070656083710681
1734363121.06668,0.0,0.0,0.0,0.004655509999999974,0.02350209999999997,0.019311760000000344,0.004655509999999974,0.02350209999999997,0.019311760000000344,-0.00024957999999999925,0.0004944899999999863,-0.00023028999999996635,-0.9160389453305159,0.11671703477754924,-0.3809889861133662,0.5060180440571064,0.5971863611377606,0.3779448839926747,0.4944409507953647
1734363121.0789397,0.0,0.0,0.0,-0.004763490000000009,0.02215510000000087,0.013571760000000488,-0.004763490000000009,0.02215510000000087,0.013571760000000488,0.0005694200000000149,-0.0001735100000000156,0.0014047099999999757,-0.9055415212633672,0.11600927892456614,-0.3780002343732394,0.5256552409417996,0.5771297195428263,0.39807733053556416,0.4818114708104369
1734363121.0912526,0.0,0.0,0.0,0.008465509999999982,0.006451099999999599,0.001652760000000697,0.008465509999999982,0.006451099999999599,0.001652760000000697,-2.9580000000001272e-05,-0.00044551000000001006,0.0007747100000000673,-0.8948216651945596,0.11521145005354594,-0.37497693721696557,0.5390063979572807,0.5603354872358028,0.4165400815009258,0.4711587898029021
1734363121.1037562,0.0,0.0,0.0,-0.00042149000000002435,-0.006567900000000293,0.011647760000000673,-0.00042149000000002435,-0.006567900000000293,0.011647760000000673,0.0005404200000000137,0.0004724899999999921,0.00035271000000003383,-0.884809012761213,0.11777041607328087,-0.3755630814138198,0.5550463813391598,0.5455030180533086,0.4310082904472421,0.4567075929112427
1734363121.1167858,0.0,0.0,0.0,0.026556509999999978,-0.031329899999999355,0.002995760000000569,0.026556509999999978,-0.031329899999999355,0.002995760000000569,-0.0009165800000000002,-0.0004665100000000033,-0.001455289999999998,-0.871505623338983,0.11481652252443553,-0.3673857820598123,0.5629796037687023,0.5320531741473848,0.4508880159099004,0.4434787286093449
