timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,opti_x,opti_y,opti_z,opti_orientation_x,opti_orientation_y,opti_orientation_z,opti_orientation_w
1734366301.9130037,0.0,0.0,0.0,0.02530220999999999,0.022489220000000643,0.008842199999999911,0.02530220999999999,0.022489220000000643,0.008842199999999911,-0.0005861299999999903,-0.00045981000000000494,-0.0004896400000000689,-1.002273092388639,-0.008399975425775086,-0.35560007675331873,0.8466924676276277,0.3564570758701437,0.23689450364573472,0.31611898466746075
1734366301.9254956,0.0,0.0,0.0,0.02459520999999998,0.0002042200000005323,0.003650199999999826,0.02459520999999998,0.0002042200000005323,0.003650199999999826,7.870000000007038e-06,-0.0003438100000000138,-8.964000000000194e-05,-0.9761505934017858,-0.010469964711496083,-0.3524591724613213,0.8443073174652307,0.34488661106860075,0.2740253129031778,0.3051368661250186
1734366301.9379783,0.0,0.0,0.0,0.02901820999999999,-0.00012478000000015754,0.016196199999999772,0.02901820999999999,-0.00012478000000015754,0.016196199999999772,-6.81299999999857e-05,-0.00048081000000001206,-0.0005506400000000466,-0.9643211048296283,-0.011289573572855094,-0.35236636709713265,0.8442792348655181,0.34102895915899,0.2868798739005371,0.29764368049841566
1734366301.9507482,0.0,0.0,0.0,-0.00784679000000002,0.015602219999999889,-0.00032980000000026877,-0.00784679000000002,0.015602219999999889,-0.00032980000000026877,-0.0008641299999999907,-0.00018281000000000547,-0.0007036400000000054,-0.9519117575032032,-0.01682051190755196,-0.34982039742167537,0.8429433572358384,0.329707022956085,0.2976123380496071,0.303589643673917
1734366301.9629815,0.0,0.0,0.0,-0.0046387900000000315,0.016737219999999553,-0.013577800000000195,-0.0046387900000000315,0.016737219999999553,-0.013577800000000195,-0.0003701299999999963,0.00034718999999998335,0.0004243600000000125,-0.9201035962225335,-0.02223551177577754,-0.34897277437796337,0.8389437021047409,0.31815649344519603,0.3255049576840698,0.2983226992713441
1734366301.975459,0.0,0.0,0.0,0.008282209999999984,-0.006754779999999627,0.0039191999999999005,0.008282209999999984,-0.006754779999999627,0.0039191999999999005,-0.0008411299999999955,6.418999999999175e-05,-0.00014663999999997568,-0.8925757112321628,-0.028277492998533216,-0.3462981855784171,0.8302417094147765,0.3094094292119573,0.35074982491795226,0.30321455997822155
1734366301.987956,0.0,0.0,0.0,0.027299209999999963,-0.029292780000000462,-0.014505800000000235,0.027299209999999963,-0.029292780000000462,-0.014505800000000235,0.0010988700000000157,-0.00010181000000000773,0.001182359999999938,-0.87544563906176,-0.035807671199202584,-0.3483404802952723,0.8319669880320869,0.29857946656557266,0.35304673293309663,0.3066581766976096
1734366302.0006177,0.0,0.0,0.0,-0.01989079000000002,0.0233792200000007,-0.022010800000000108,-0.01989079000000002,0.0233792200000007,-0.022010800000000108,-0.0011011299999999918,-0.00016781000000000434,-0.0010136400000000378,-0.8557320380646709,-0.043649328542759935,-0.34625100411321696,0.8250139581310654,0.2902117572298983,0.3672475598602232,0.3166359654732215
1734366302.013013,0.0,0.0,0.0,0.021567209999999976,-0.015461780000000758,-0.013028800000000285,0.021567209999999976,-0.015461780000000758,-0.013028800000000285,-0.0015011299999999894,-0.00046781000000001294,-0.0005146400000000106,-0.8386556576912971,-0.05132432610473092,-0.3477206823509622,0.8264937271084535,0.2774334446279483,0.3704386076410943,0.3204903131471774
1734366302.0254626,0.0,0.0,0.0,-0.01295279000000002,0.039220220000000694,-0.01818580000000014,-0.01295279000000002,0.039220220000000694,-0.01818580000000014,0.00024787000000001114,9.3189999999993e-05,0.00015235999999996253,-0.8203357413006969,-0.05767084936036326,-0.34783387994294657,0.8245412874159929,0.26739326670676217,0.3823787370860082,0.32002969813873977
