timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,opti_x,opti_y,opti_z,opti_orientation_x,opti_orientation_y,opti_orientation_z,opti_orientation_w
1734361227.1483562,0.0,0.0,0.0,0.008271179999999986,0.03357446999999958,-0.020986330000001052,0.008271179999999986,0.03357446999999958,-0.020986330000001052,-0.0005540900000000348,0.0002090500000000023,0.0008669399999998717,-1.1195704602955225,-0.15170119873867627,-0.23093086776758787,0.9531988981572166,0.2964572177418531,0.04396705101744523,-0.03989833361754596
1734361227.160845,0.0,0.0,0.0,-0.025064820000000015,0.016866470000000078,-0.0054093300000011,-0.025064820000000015,0.016866470000000078,-0.0054093300000011,-0.00032009000000002286,-0.0005929500000000087,0.0007189399999998347,-1.118055245857656,-0.1607525423292291,-0.2201584968807313,0.9543470943923003,0.2908671773371335,0.044842752490340976,-0.051059143373077175
1734361227.173314,0.0,0.0,0.0,0.019924179999999986,0.010264469999999193,-0.0138913300000012,0.019924179999999986,0.010264469999999193,-0.0138913300000012,0.0006059099999999873,-0.00021995000000001041,0.0010889399999998162,-1.1184421713662942,-0.16021449734473503,-0.21979473208488276,0.956241772484799,0.2845437078934555,0.04214108001157249,-0.05348532722936354
1734361227.1858714,0.0,0.0,0.0,-0.03408682000000002,-0.01282753000000092,-0.005960330000001068,-0.03408682000000002,-0.01282753000000092,-0.005960330000001068,-0.0005370900000000178,-0.00020694999999999741,0.0017119399999998564,-1.119124683324736,-0.16030753111987828,-0.220673828977064,0.9631773775533033,0.2611199920415063,0.03252974784909455,-0.05520420845061861
1734361227.1985538,0.0,0.0,0.0,-0.03289982000000001,-0.012618530000001016,-0.019658330000001056,-0.03289982000000001,-0.012618530000001016,-0.019658330000001056,-0.001136090000000034,-0.0001989500000000033,0.0002199399999998075,-1.1180917830283283,-0.16065322941943716,-0.22072063612658743,0.967165138973029,0.24662702235240846,0.031916898608835856,-0.05242153549886934
1734361227.2108793,0.0,0.0,0.0,0.015669179999999984,-0.004281530000000089,-0.0012773300000010757,0.015669179999999984,-0.004281530000000089,-0.0012773300000010757,0.0007619099999999768,3.504999999999481e-05,0.000605939999999805,-1.1208206625597494,-0.15953342446413954,-0.2212178517416774,0.9709252802267924,0.23174584667588263,0.01996192830337204,-0.05656398309360834
1734361227.2244751,0.0,0.0,0.0,-0.02079882000000001,0.011884470000000036,-0.022243330000001116,-0.02079882000000001,0.011884470000000036,-0.022243330000001116,-8.509000000000988e-05,0.00046704999999999663,-0.00029806000000021093,-1.1199395652041149,-0.15868594816359538,-0.22157486088340717,0.9770368085275298,0.20499496144100682,0.016824958620690455,-0.05561529765766958
1734361227.2359312,0.0,0.0,0.0,0.007098179999999985,0.03355546999999959,-0.016625330000001215,0.007098179999999985,0.03355546999999959,-0.016625330000001215,0.0008129099999999723,6.304999999999505e-05,0.0016239399999998794,-1.1191470541170943,-0.15872798684273626,-0.22183404973486542,0.9799121181027669,0.19185094226211963,0.015543232862787682,-0.05219065683299195
1734361227.2531087,0.0,0.0,0.0,-0.01262582000000001,0.0026024699999993572,-0.003302330000001019,-0.01262582000000001,0.0026024699999993572,-0.003302330000001019,-0.0007540900000000128,-7.095000000000018e-05,0.0008209399999998812,-1.1208334088810252,-0.15510768822632937,-0.22409477442270598,0.9867340657176683,0.15631840916853765,0.0008681083589544827,-0.043814208827445675
1734361227.2630222,0.0,0.0,0.0,0.028162179999999985,0.017340470000000607,-0.009436330000001103,0.028162179999999985,0.017340470000000607,-0.009436330000001103,0.0004259099999999738,-0.00034995000000000165,0.0016099399999998099,-1.123132496438567,-0.14655057972075847,-0.2339651529953275,0.9895251556052025,0.139022423884591,-0.011167977127601614,-0.03725598433312699
1734361227.273489,0.0,0.0,0.0,0.010968179999999987,0.02587246999999948,0.020364669999998863,0.010968179999999987,0.02587246999999948,0.020364669999998863,0.001245909999999989,4.504999999999093e-05,0.0012359399999998244,-1.120328535254746,-0.1597339317128066,-0.22281879880940325,0.9910151235216804,0.12806095355302322,-0.013238574983850771,-0.036251306994315315
1734361227.2858143,0.0,0.0,0.0,-0.01275782000000001,0.05526547000000015,0.001102669999998973,-0.01275782000000001,0.05526547000000015,0.001102669999998973,-0.00047909000000001534,-0.00017595000000000804,0.0014379399999998599,-1.124379004096519,-0.1616739692409861,-0.22232603176131516,0.9933819152106496,0.10699317092306754,-0.031683000452275,-0.027221671340867254
1734361227.2982829,0.0,0.0,0.0,-0.02494282000000001,0.010225469999999959,-0.020063330000001045,-0.02494282000000001,0.010225469999999959,-0.020063330000001045,-0.0004940900000000303,-0.0001939499999999983,0.000501939999999812,-1.1259922641112536,-0.16193597563062267,-0.22211205312890625,0.9941953560489923,0.09551584922172446,-0.042922713171463116,-0.024697312648757356
1734361227.3107917,0.0,0.0,0.0,-0.04260082000000001,0.003116470000000149,-0.021098330000001164,-0.04260082000000001,0.003116470000000149,-0.021098330000001164,-0.0007040900000000183,0.0002090500000000023,0.002352939999999859,-1.1260310979746406,-0.14710410378471872,-0.2205118639312409,0.9950093947955683,0.0923551510936782,-0.037351365870098546,-0.005630790589147509
1734361227.323714,0.0,0.0,0.0,-0.029796820000000016,0.0023774699999989934,-0.008064330000001174,-0.029796820000000016,0.0023774699999989934,-0.008064330000001174,9.190999999997285e-05,-0.0003379500000000035,0.001033939999999789,-1.1231768828236757,-0.14847545304610898,-0.23277313474031924,0.993589656847241,0.10547480565897754,-0.03823349284136275,-0.013887375653164384
1734361227.3360279,0.0,0.0,0.0,-0.02897182000000001,0.03301146999999993,-0.00289133000000108,-0.02897182000000001,0.03301146999999993,-0.00289133000000108,-0.0007210900000000353,-4.795000000000493e-05,0.0005069399999998447,-1.1246691879223045,-0.15205646468735567,-0.23142944857118186,0.9928283783399902,0.1083203755959803,-0.05032816719788541,-0.005057962043430893
1734361227.3487458,0.0,0.0,0.0,0.020253179999999985,-0.012684529999999583,-0.023369330000001076,0.020253179999999985,-0.012684529999999583,-0.023369330000001076,0.00027290999999998733,-0.00036094999999999877,0.0007319399999998755,-1.1258535362793498,-0.15989031164402778,-0.2226083763408373,0.9899399571921805,0.12732115146737297,-0.06147043199899895,-0.005439810035536116
1734361227.3612294,0.0,0.0,0.0,-0.02352682000000001,-0.010116529999999457,-0.023118330000001075,-0.02352682000000001,-0.010116529999999457,-0.023118330000001075,-0.0009650900000000295,0.000729049999999995,-0.002528060000000165,-1.1242429256645092,-0.15051713222328233,-0.2321862968353705,0.98784119224389,0.14165362474505944,-0.06404289557238331,0.001592805531323007
1734361227.3735006,0.0,0.0,0.0,-0.020733820000000014,0.00295846999999938,-0.017491330000001026,-0.020733820000000014,0.00295846999999938,-0.017491330000001026,-0.0004700900000000341,-6.695000000001006e-05,0.00019493999999986578,-1.1241569237731721,-0.15182328046167815,-0.23142696066066204,0.9850186020712286,0.15731479506388082,-0.07063501852653128,0.001050231121606132
1734361227.3858204,0.0,0.0,0.0,-0.04164182000000001,0.010874469999999192,-0.033971330000001076,-0.04164182000000001,0.010874469999999192,-0.033971330000001076,0.00046490999999998506,-0.0001939499999999983,-0.00040306000000012165,-1.1255622703927972,-0.1511815785413546,-0.2322462203748814,0.9825116670908165,0.16874438379132572,-0.07861112597838815,0.00405559388013662
1734361227.3982983,0.0,0.0,0.0,-0.030321820000000013,0.05681346999999981,0.0015366699999987965,-0.016999820000000013,-0.02732153000000004,-0.01019433000000114,-0.00017309000000001462,-9.09500000000063e-05,0.0002599399999998475,-1.126520960194241,-0.15830882274139846,-0.2218898308893582,0.9809368534475758,0.17538750945054987,-0.08364108575659454,-0.0025059630006242116
1734361227.410918,0.0,0.0,0.0,0.012936179999999985,0.024676469999999284,-0.023370330000001216,0.012936179999999985,0.024676469999999284,-0.023370330000001216,-0.001248090000000035,-0.0003229500000000024,0.0009439399999998654,-1.126520960194241,-0.15830882274139846,-0.2218898308893582,0.9809368534475758,0.17538750945054987,-0.08364108575659454,-0.0025059630006242116
1734361227.4233203,0.0,0.0,0.0,0.023590179999999985,0.04910847000000018,-0.012284330000001065,0.023590179999999985,0.04910847000000018,-0.012284330000001065,0.0008399099999999715,0.0003310499999999994,0.001920939999999871,-1.1281142641235435,-0.16288156342250204,-0.22030058480358816,0.970752625835901,0.22044882325327897,-0.09504267336474478,-0.00292335400349532
1734361227.435798,0.0,0.0,0.0,-0.047003820000000016,0.019906470000000454,-0.0031773300000010885,-0.047003820000000016,0.019906470000000454,-0.0031773300000010885,0.0006169099999999705,0.000736050000000002,0.0009729399999998112,-1.1281142641235435,-0.16288156342250204,-0.22030058480358816,0.970752625835901,0.22044882325327897,-0.09504267336474478,-0.00292335400349532
1734361227.448301,0.0,0.0,0.0,-0.0003638200000000147,0.024848470000000233,-0.025770330000001174,-0.0003638200000000147,0.024848470000000233,-0.025770330000001174,5.89099999999676e-05,-0.00046295000000000364,0.0011049399999998322,-1.1282474972060343,-0.15124200749286043,-0.23189612904842116,0.9562085276814173,0.2793566717034898,-0.08611106569549593,0.014490891237980953
1734361227.4608324,0.0,0.0,0.0,-0.015417820000000013,-0.02656952999999973,-0.023941330000001093,-0.015417820000000013,-0.02656952999999973,-0.023941330000001093,-0.0016500900000000207,0.0003240499999999924,-0.0012340600000001478,-1.1293428166103696,-0.14917228261365967,-0.23122127430653316,0.9509168575905116,0.2980690693098387,-0.08247261049373823,0.010498970868677616
1734361227.473314,0.0,0.0,0.0,0.019437179999999984,0.0032764699999994207,-0.014555330000001199,0.019437179999999984,0.0032764699999994207,-0.014555330000001199,0.0003769099999999803,0.00017704999999999804,0.0019799399999997913,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.4859424,0.0,0.0,0.0,-0.013467820000000012,0.05605047000000063,-0.024084330000001097,-0.013467820000000012,0.05605047000000063,-0.024084330000001097,9.890999999997985e-05,9.10499999999953e-05,0.0022629399999998245,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.4983103,0.0,0.0,0.0,-0.01137782000000001,0.03305347000000047,-0.017229330000001042,-0.01137782000000001,0.03305347000000047,-0.017229330000001042,-0.00135409000000003,-4.495000000000193e-05,-0.00042106000000019517,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5107965,0.0,0.0,0.0,-0.009349820000000016,-0.00323853000000085,-0.07435433000000091,-0.009349820000000016,-0.00323853000000085,-0.07435433000000091,0.001689909999999989,5.104999999999693e-05,0.0003199399999997965,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5233197,0.0,0.0,0.0,0.024364179999999985,-0.02893653000000107,-0.0013093300000011077,0.024364179999999985,-0.02893653000000107,-0.0013093300000011077,8.690999999996785e-05,-0.0007739500000000094,0.0008829399999998877,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5358143,0.0,0.0,0.0,-0.02066082000000001,0.018280470000000548,-0.011953330000001205,-0.02066082000000001,0.018280470000000548,-0.011953330000001205,0.0004769099999999693,-0.0002009500000000053,-0.0008310600000001056,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5482545,0.0,0.0,0.0,-0.03286882000000001,-0.0039985300000005,-0.014038330000001098,-0.03286882000000001,-0.0039985300000005,-0.014038330000001098,-0.00018909000000003062,6.204999999999405e-05,-0.0010560600000001363,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5607963,0.0,0.0,0.0,-0.003452820000000016,0.010307469999998986,0.01661066999999883,-0.003452820000000016,0.010307469999998986,0.01661066999999883,-0.0018460900000000224,0.0002020499999999953,0.00016193999999980502,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5746517,0.0,0.0,0.0,-0.024273820000000015,0.003739469999999301,0.0011916699999989788,-0.024273820000000015,0.003739469999999301,0.0011916699999989788,0.00020090999999997083,5.7049999999989054e-05,-0.0020780600000001037,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.585763,0.0,0.0,0.0,-0.004419820000000012,0.01705046999999915,0.0061546699999988075,-0.004419820000000012,0.01705046999999915,0.0061546699999988075,-0.0006540900000000238,-0.0003329499999999985,0.0012039399999997924,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.5982883,0.0,0.0,0.0,-0.016736820000000013,-0.005321529999999797,-0.00574733000000105,-0.016736820000000013,-0.005321529999999797,-0.00574733000000105,-0.0009970900000000338,-0.0002039500000000083,0.001001939999999868,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6108117,0.0,0.0,0.0,-0.012555820000000016,0.01099946999999979,-0.012898330000001179,-0.012555820000000016,0.01099946999999979,-0.012898330000001179,-0.00042709000000001884,0.0001990499999999923,0.00033893999999978774,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6233194,0.0,0.0,0.0,-0.016815820000000016,0.003308470000000341,-0.005553330000001022,-0.016815820000000016,0.003308470000000341,-0.005553330000001022,-0.0005540900000000348,0.0001960499999999893,0.000497939999999808,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.635801,0.0,0.0,0.0,-0.029410820000000018,0.018841469999999916,-0.01789333000000104,-0.029410820000000018,0.018841469999999916,-0.01789333000000104,-0.0004610900000000251,0.0003440499999999985,0.00080193999999989,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6483257,0.0,0.0,0.0,0.023442179999999986,-0.04206353000000007,-0.0014643300000010129,0.023442179999999986,-0.04206353000000007,-0.0014643300000010129,0.0011829099999999815,6.0499999999935605e-06,0.0007679399999998004,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6617045,0.0,0.0,0.0,-0.02426182000000001,0.0030324699999990656,0.00025866999999890616,-0.02426182000000001,0.0030324699999990656,0.00025866999999890616,-0.001129090000000027,6.905000000000105e-05,-0.0005610600000001131,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6733077,0.0,0.0,0.0,-0.004295820000000013,0.01733446999999977,0.006633669999998926,-0.004295820000000013,0.01733446999999977,0.006633669999998926,-0.00020809000000002187,-0.0003379500000000035,0.0004439399999998095,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6858032,0.0,0.0,0.0,0.028403179999999986,-0.005232530000000679,-0.008884330000001217,0.028403179999999986,-0.005232530000000679,-0.008884330000001217,0.0004319099999999798,-0.00036395000000000177,0.0008509399999998557,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.6982913,0.0,0.0,0.0,-0.016388820000000012,0.01829047000000017,0.014773669999998962,-0.016388820000000012,0.01829047000000017,0.014773669999998962,-0.00031009000000001286,6.504999999999705e-05,-0.0005660600000001459,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.7107992,0.0,0.0,0.0,0.015684179999999985,-0.027112530000000135,-0.04076033000000101,0.015684179999999985,-0.027112530000000135,-0.04076033000000101,0.0005099099999999746,-0.00010095000000000243,0.0010809399999998082,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.7243733,0.0,0.0,0.0,0.024649179999999986,-0.053402529999999615,0.0757656699999989,0.024649179999999986,-0.053402529999999615,0.0757656699999989,-0.0036140900000000142,-0.000504950000000004,0.003347939999999827,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.7357981,0.0,0.0,0.0,0.05443217999999998,0.0006574700000001599,0.039560669999998854,0.05443217999999998,0.0006574700000001599,0.039560669999998854,-0.0021040900000000307,-0.0004889500000000019,0.0014389399999998886,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.7482889,0.0,0.0,0.0,-0.05027382000000001,-0.01849952999999971,-0.009224330000001002,-0.05027382000000001,-0.01849952999999971,-0.009224330000001002,0.0003309099999999898,0.0003190500000000013,-0.0006090600000001611,-1.1290918502022755,-0.14959260033358257,-0.23144923579029175,0.9489234952922089,0.30489990628165714,-0.08038983806984802,0.010849938569294035
1734361227.760791,0.0,0.0,0.0,-0.03440582000000002,-0.025831529999999603,0.005242669999998784,-0.03440582000000002,-0.025831529999999603,0.005242669999998784,0.001573909999999984,0.00029604999999999215,-0.0007070600000002036,-1.1326927518585563,-0.15634105040496404,-0.20101133886226874,0.6851964273626716,0.7113487204269606,-0.0586464776205085,-0.1450842670280422
1734361227.7733216,0.0,0.0,0.0,-0.04942482000000001,0.03468746999999972,-0.03431433000000106,-0.04942482000000001,0.03468746999999972,-0.03431433000000106,-0.0010610900000000145,0.0006340499999999971,6.993999999982403e-05,-1.1327797029089328,-0.1311939826463422,-0.2190069636296319,0.67380973001273,0.7224429005260323,-0.0431996671700133,-0.14896473400139262
1734361227.7858055,0.0,0.0,0.0,0.019833179999999985,0.0037144700000002473,-0.018995330000001198,0.019833179999999985,0.0037144700000002473,-0.018995330000001198,0.0003259099999999848,0.0003120499999999943,0.001229939999999874,-1.1299260389202976,-0.13265677481249627,-0.21896956532313583,0.6527610028682453,0.7430016078520326,-0.037440906435532224,-0.1430030153144421
1734361227.7982893,0.0,0.0,0.0,0.0034661799999999854,0.031497469999999694,0.015345669999998979,0.0034661799999999854,0.031497469999999694,0.015345669999998979,-0.0003390900000000141,-0.0005979499999999999,0.001968939999999808,-1.1350452283710795,-0.12415401633523215,-0.20550460127743664,0.6350177147316468,0.7547383438438581,-0.03446149818622533,-0.16104328440387658
1734361227.8108292,0.0,0.0,0.0,-0.04615482000000001,0.026464470000000517,-0.026244330000001037,-0.04615482000000001,0.026464470000000517,-0.026244330000001037,0.0016629099999999897,-0.0001959500000000003,-0.001001060000000109,-1.1388697397433676,-0.12286300941981132,-0.1918466312746272,0.6173241462734587,0.7674611988690302,-0.04067021924278083,-0.16810752489106615
1734361227.8232923,0.0,0.0,0.0,-0.05831982000000001,0.0502784700000003,-0.05874033000000112,-0.05831982000000001,0.0502784700000003,-0.05874033000000112,0.0004199099999999678,0.000505049999999993,-2.10600000001282e-05,-1.1367748024814106,-0.12142314891274708,-0.1919957524789928,0.5904682116930687,0.7883082001520803,-0.03339294408968125,-0.16971265078950507
1734361227.835805,0.0,0.0,0.0,-0.03320282000000001,0.0326744699999999,-0.04922433000000104,-0.03320282000000001,0.0326744699999999,-0.04922433000000104,0.00027190999999998633,-0.0005779500000000076,0.0002879399999998755,-1.137788136954836,-0.12093342281227004,-0.19209871376333254,0.5738567264957798,0.7994152191891121,-0.030494252511133805,-0.17519664765102896
