timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z
1734690489.2244039,0.0,0.0,0.0,-0.022321809999999914,-0.03766472999999948,0.002667659999997518,-0.022321809999999914,-0.03766472999999948,0.002667659999997518,0.001193660000000013,0.0002665500000000112,-0.0007732000000001404
1734690489.2368875,0.0,0.0,0.0,0.003453190000000078,0.02858027000000085,0.016020659999997466,0.003453190000000078,0.02858027000000085,0.016020659999997466,-0.0006593400000000083,-8.744999999998893e-05,0.0007777999999998286
1734690489.249378,0.0,0.0,0.0,-0.0009108099999999009,0.006807270000001253,-0.005097340000002504,-0.0009108099999999009,0.006807270000001253,-0.005097340000002504,0.0008536600000000061,-0.00010844999999998217,-0.0006332000000001115
1734690489.2618818,0.0,0.0,0.0,-0.001951809999999915,-0.03995172999999941,0.01400565999999781,-0.001951809999999915,-0.03995172999999941,0.01400565999999781,0.001293660000000002,-0.0006754499999999872,0.0004687999999998249
1734690489.274506,0.0,0.0,0.0,-0.009514809999999901,-0.007974729999999042,-0.005723340000002519,-0.009514809999999901,-0.007974729999999042,-0.005723340000002519,-2.2340000000009574e-05,0.0002925500000000164,0.00048179999999986567
1734690489.2868495,0.0,0.0,0.0,-0.005569809999999925,0.02174827000000068,-0.013305340000002275,-0.005569809999999925,0.02174827000000068,-0.013305340000002275,0.0007606599999999963,-9.544999999998305e-05,0.0007007999999998349
1734690489.299396,0.0,0.0,0.0,0.01573319000000009,0.060362270000000606,0.008886659999997715,0.01573319000000009,0.060362270000000606,0.008886659999997715,0.0007786600000000143,0.0003135500000000166,-0.00023620000000013075
1734690489.311886,0.0,0.0,0.0,0.015577190000000074,-0.023850729999999487,0.018829659999997528,0.015577190000000074,-0.023850729999999487,0.018829659999997528,1.0659999999995673e-05,3.550000000011877e-06,-2.0000000011677344e-07
1734690489.324366,0.0,0.0,0.0,-0.008991809999999906,0.04377527000000114,-0.010501340000002468,-0.008991809999999906,0.04377527000000114,-0.010501340000002468,0.0001446599999999909,-0.0003424499999999872,0.0003557999999999062
1734690489.3369157,0.0,0.0,0.0,-0.009650809999999926,-0.008657729999999475,-0.00564834000000225,-0.009650809999999926,-0.008657729999999475,-0.00564834000000225,0.00041766000000001413,-0.00011044999999998417,0.00048179999999986567
1734690489.349372,0.0,0.0,0.0,0.001991190000000087,-0.015941729999998877,-0.003941340000002125,0.001991190000000087,-0.015941729999998877,-0.003941340000002125,0.001075660000000006,7.550000000015877e-06,0.0012217999999998286
1734690489.3618734,0.0,0.0,0.0,-0.017383809999999916,0.02192727000000083,0.014328659999997662,-0.017383809999999916,0.02192727000000083,0.014328659999997662,-0.0002073400000000003,0.00017655000000001142,1.979999999990323e-05
1734690489.3743734,0.0,0.0,0.0,-0.013006809999999897,-0.00026872999999927316,-0.012470340000002356,-0.013006809999999897,-0.00026872999999927316,-0.012470340000002356,-0.0003133399999999953,0.00030155000000001153,-0.000343200000000099
1734690489.386865,0.0,0.0,0.0,-0.013570809999999905,-0.03004072999999874,-0.021629340000002273,-0.013570809999999905,-0.03004072999999874,-0.021629340000002273,0.0013326600000000133,0.00013855000000001505,-0.0013232000000000799
1734690489.3993587,0.0,0.0,0.0,0.0026751900000000772,0.021970270000000625,-0.0035823400000021266,0.0026751900000000772,0.021970270000000625,-0.0035823400000021266,0.0008636600000000161,3.1550000000012124e-05,0.0005797999999999082
1734690489.411885,0.0,0.0,0.0,-0.013864809999999922,0.007780270000001366,-0.008341340000002528,-0.013864809999999922,0.007780270000001366,-0.008341340000002528,0.00017365999999999215,0.0005675500000000139,0.0006647999999999099
1734690489.4243598,0.0,0.0,0.0,-0.001286809999999916,0.013916270000001063,-0.011426340000002533,-0.001286809999999916,0.013916270000001063,-0.011426340000002533,-0.0003223400000000043,4.0550000000014186e-05,0.0015307999999998323
