timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z,panda_x,panda_y,panda_z,panda_force_x,panda_force_y,panda_force_z,panda_wrench_force_x,panda_wrench_force_y,panda_wrench_force_z,panda_wrench_torque_x,panda_wrench_torque_y,panda_wrench_torque_z,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,jacobian_0_0,jacobian_0_1,jacobian_0_2,jacobian_0_3,jacobian_0_4,jacobian_0_5,jacobian_0_6,jacobian_1_0,jacobian_1_1,jacobian_1_2,jacobian_1_3,jacobian_1_4,jacobian_1_5,jacobian_1_6,jacobian_2_0,jacobian_2_1,jacobian_2_2,jacobian_2_3,jacobian_2_4,jacobian_2_5,jacobian_2_6,jacobian_3_0,jacobian_3_1,jacobian_3_2,jacobian_3_3,jacobian_3_4,jacobian_3_5,jacobian_3_6,jacobian_4_0,jacobian_4_1,jacobian_4_2,jacobian_4_3,jacobian_4_4,jacobian_4_5,jacobian_4_6,jacobian_5_0,jacobian_5_1,jacobian_5_2,jacobian_5_3,jacobian_5_4,jacobian_5_5,jacobian_5_6
1733477456.1198146,0.0062830811100705874,0.012937921100905164,0.0,-0.10102440999999995,-1.2089805900000004,-6.787144270000001,-0.10102440999999995,-1.2089805900000004,-6.787144270000001,0.8857901899999998,0.36563594,-0.06754112999999984,0.010019961677903255,0.09819609310997542,0.0,0.12269712805328148,-0.41518594010265963,-4.474777316646081,0.12269712805328148,-0.41518594010265963,-4.474777316646081,0.20157508105431232,0.21704841909202924,-0.09710096609871913,-0.1312938662484334,-1.1463638417095061,0.3145710947611611,2.4575716118612143,0.10268421911920358,0.6338575857351005,-0.20482346781771435,-0.4990197463398461,-0.04944859766586397,-0.5380243433396059,0.0717445552181581,0.08697211541869557,-0.08212117216306551,0.0,-0.056683125708172175,-0.2635981435983049,0.03517510016233912,0.5079989049884824,0.06911101119122735,0.10334463260611558,0.0,-0.10214371942012038,-0.27355135660377994,-0.011805227284404446,0.09188477401322268,3.5684128055458316e-11,0.08799999996631333,0.0,-0.18729117799954337,-0.7433938396932149,0.03592180692579501,0.9766540233429764,0.11610108222224874,0.7829138833776326,4.102068570306623e-10,0.886549313464335,-0.40942134526598695,0.7651816833890082,-0.1631989733197588,-0.1461063369521842,0.6221300918735202,0.0,0.42302757527076107,0.5289043024468304,0.6428114927357393,0.13968898952799932,-0.9824324287243563,3.162600047758999e-10,-1.0
1733477456.132341,0.006568236029371788,0.012780952549589247,0.0,-0.03633840999999993,-1.1799505900000007,-6.858924269999999,-0.03633840999999993,-1.1799505900000007,-6.858924269999999,0.8957891899999999,0.36768493999999996,-0.059074129999999836,0.009319649576802369,0.0955062255213292,0.0,0.15084703055007084,-0.5178974463592354,-4.4716552773526335,0.15084703055007084,-0.5178974463592354,-4.4716552773526335,0.21479030486894346,0.21841441680898238,-0.10054608554658284,-0.13349177316143682,-1.129348276172446,0.30455381745035237,2.461082278728339,0.10469953215362335,0.6346781606607996,-0.20627809022788027,-0.4990198642743741,-0.04944606915657586,-0.5380210518231853,0.07174870424045984,0.08697255415556607,-0.0821206107087297,0.0,-0.05667691013892981,-0.2635968173051995,0.03517816351783591,0.5079982237838365,0.06911058896221088,0.10334507875440459,0.0,-0.10214127665985603,-0.2735510926736234,-0.0118056585289147,0.09188454871739649,3.568430808570952e-11,0.08799999996631355,0.0,-0.18728049014642664,-0.7433996162466743,0.035925214774338424,0.976652545368631,0.11610072455793181,0.7829172632889129,4.102068570306623e-10,0.886544553632168,-0.409420874965489,0.765174496751336,-0.1632070586407881,-0.146107516528025,0.6221258384315822,0.0,0.4230422820896915,0.5288965472630643,0.6428198569309735,0.13968987663677182,-0.9824322955660284,3.1626139123868326e-10,-1.0
1733477456.1448684,0.006848237104078669,0.01276202214144867,0.0,0.11127759000000009,-1.1019875900000002,-6.870920269999999,0.11127759000000009,-1.1019875900000002,-6.870920269999999,0.8966931899999999,0.36714694,-0.037612129999999855,0.009002084576171632,0.09362099334982382,0.0,0.1458347992956903,-0.6302729171287045,-4.4969773871317775,0.1458347992956903,-0.6302729171287045,-4.4969773871317775,0.22484592117905688,0.22080307188725176,-0.09429701966243494,-0.12733396440617153,-1.1086739382710569,0.3065078379874828,2.474495825153826,0.10541512134942224,0.6317972594356371,-0.20835951138911515,-0.49901997930997677,-0.04944434225658502,-0.5380202422199847,0.07174790444722973,0.08697243418297111,-0.08212069569177384,0.0,-0.05667684026288765,-0.2635961944521437,0.03517695801406972,0.5079983844291748,0.06911061030798181,0.10334501122467353,0.0,-0.10214020616149544,-0.2735508198016364,-0.011805499413829953,0.09188474875734412,3.568425881486681e-11,0.08799999996631352,0.0,-0.18728031916929166,-0.7433987215630626,0.035923515043891574,0.9766529032188005,0.11610040948616793,0.7829167517000413,4.102068570306623e-10,0.8865417366732473,-0.4094246252268684,0.765172012167246,-0.1632054601889038,-0.1461068733526748,0.6221264822425228,0.0,0.42304826106276655,0.5288949016924275,0.642822909410375,0.1396892422444073,-0.982432428453097,3.1626118138142015e-10,-1.0
1733477456.157412,0.007189889786315906,0.012789564304257012,0.0,0.15743159000000007,-1.0474125900000004,-6.825393269999999,0.15743159000000007,-1.0474125900000004,-6.825393269999999,0.89012319,0.36282793999999996,-0.02768212999999986,0.00937655928005686,0.08943829076308879,0.0,0.12962318687038868,-0.6510443582218106,-4.50576954294327,0.12962318687038868,-0.6510443582218106,-4.50576954294327,0.2431607131961473,0.223502159533495,-0.06512567582531031,-0.14569046262609872,-1.1047187304552923,0.2956439031717585,2.499101579844917,0.10732017479532668,0.6283838270032982,-0.2101057835995976,-0.4990191499390091,-0.04944445210049547,-0.5380200023116508,0.07174879841671705,0.08697246966571535,-0.08212083146954094,0.0,-0.056676705969589666,-0.26359694524883537,0.03517776980310564,0.5079981252117316,0.06911082492263596,0.1033449033319016,0.0,-0.10214108085592791,-0.27355133751829225,-0.011805956102461795,0.09188432899223048,3.5684273484655206e-11,0.08799999996631347,0.0,-0.18728060016934117,-0.7434015839614718,0.03592417645987203,0.9766523794098212,0.11610147188583465,0.782915934330557,4.102068570306623e-10,0.8865433467200283,-0.40942176979448675,0.7651724024101252,-0.1632073382839328,-0.14610781622100114,0.6221275108619704,0.0,0.4230447626276238,0.5288930888014373,0.6428224079289685,0.1396907102258726,-0.9824321626784585,3.1626084609085296e-10,-1.0
1733477456.1698546,0.007216679327165104,0.012617497272255335,0.0,0.17221359000000008,-1.1178985900000002,-6.7038892699999995,0.17221359000000008,-1.1178985900000002,-6.7038892699999995,0.8759491899999998,0.35756794,-0.02271212999999983,0.010639398544280587,0.0817963161725622,0.0,0.04494372596070878,-0.6091374515397061,-4.492304879682954,0.04494372596070878,-0.6091374515397061,-4.492304879682954,0.27515175287007687,0.2244695023809194,-0.009904710652957463,-0.161522041633178,-1.1091205971235798,0.2997664926909518,2.5304033349117394,0.11001300832617047,0.6283257912272602,-0.21121670342551943,-0.49902088596931127,-0.04944707542220067,-0.5380235573609691,0.07174428341224225,0.08697197068775424,-0.08212129436045512,0.0,-0.05668065302927318,-0.26359919267094933,0.03517443463827327,0.507998957485154,0.06911106395757555,0.10334453550378145,0.0,-0.10214078316692879,-0.27355280324801384,-0.011805075198278683,0.09188495611088786,3.568406862868926e-11,0.08799999996631327,0.0,-0.18728527676202308,-0.7433974736128188,0.03592088148190552,0.9766541803548187,0.11610082064802105,0.7829131477538891,4.102068570306623e-10,0.8865465429507079,-0.40942111460563035,0.7651793665642228,-0.16319842372109727,-0.14610565308855844,0.6221310176113203,0.0,0.42303599408362536,0.5288993733605301,0.6428143023128355,0.1396885338544521,-0.9824325613396687,3.1625970301799613e-10,-1.0
1733477456.1823232,0.007071656670421991,0.01208558038370483,0.0,0.2474875900000001,-1.1449905900000008,-6.618366269999999,0.2474875900000001,-1.1449905900000008,-6.618366269999999,0.86872719,0.35345393999999997,-0.02165912999999986,0.009422699767076104,0.07427643809064417,0.0,0.09912838475592398,-0.5123054651687433,-4.321552291620968,0.09912838475592398,-0.5123054651687433,-4.321552291620968,0.2961868406055479,0.22237598272035947,0.006197436808637907,-0.20808629611638527,-1.1035518263668447,0.2511585144643992,2.4788193316532605,0.11256259784571798,0.6212471348541597,-0.21169971743236224,-0.49902131810440065,-0.04945392317304058,-0.5380270011551926,0.07174717887620635,0.08697260922279532,-0.0821207172009148,0.0,-0.05667933742812187,-0.2636037295374494,0.03517910463031135,0.5079984271046623,0.06911077893074798,0.10334499413293417,0.0,-0.10214330273214495,-0.2735558986534694,-0.011805677531047956,0.09188419224168533,3.5684330789188386e-11,0.08799999996631351,0.0,-0.18728163334177933,-0.7434055563673976,0.03592752391167908,0.9766529107196353,0.11610174555353582,0.7829166222171674,4.102068570306623e-10,0.886557989240227,-0.4094025633945373,0.7651896633510858,-0.1632041639906111,-0.14610849229717068,0.6221266451905603,0.0,0.4230136186072039,0.5289023727003517,0.6428016740225772,0.139690704196771,-0.982432029790392,3.162611282666574e-10,-1.0
1733477456.1948059,0.007020369094274587,0.012781331112416694,0.0,0.1838215900000001,-1.3876895900000008,-6.680408269999999,0.1838215900000001,-1.3876895900000008,-6.680408269999999,0.8740321899999999,0.35768194,-0.03876212999999984,0.008817212076549341,0.06669768163063658,0.0,0.10871075895542251,-0.4806067737358366,-4.221696536089035,0.10871075895542251,-0.4806067737358366,-4.221696536089035,0.32080947609925226,0.2210987963322289,0.02004938943651613,-0.22800739629362246,-1.0997354342053667,0.23187520009408236,2.4575608268002003,0.11408539314369903,0.6236097562236138,-0.21176528976515743,-0.499019242760119,-0.04945159326245444,-0.538026242882137,0.07174534698087098,0.08697223334799299,-0.08212109042864667,0.0,-0.05668288821459162,-0.26360353866807124,0.035176754594557734,0.5079987450482202,0.06911099268212693,0.10334469755502158,0.0,-0.10214454453565527,-0.2735561456477572,-0.011805314673668493,0.09188457338786156,3.568417648824325e-11,0.08799999996631336,0.0,-0.1872894001007706,-0.743404714420789,0.03592440446173391,0.9766536675656479,0.11610140277780522,0.7829143754147992,4.102068570306623e-10,0.8865569405828428,-0.4094074149575646,0.7651868489351823,-0.16320055679586276,-0.1461069775948203,0.6221294726733775,0.0,0.42301237773176686,0.5288998006756191,0.6428051986260815,0.13968962700247003,-0.9824322955660265,3.162602066129196e-10,-1.0
1733477456.207351,0.006980662261358836,0.013037426424403475,0.0,0.16394359000000008,-1.5787155900000007,-6.74677627,0.16394359000000008,-1.5787155900000007,-6.74677627,0.8825091899999999,0.36096794,-0.05424012999999983,0.008430190543462057,0.06143737068566277,0.0,0.13494399831562884,-0.5216883245004795,-4.167727882198383,0.13494399831562884,-0.5216883245004795,-4.167727882198383,0.33875211481335576,0.22058774818370588,0.02055145913091383,-0.23785125728513348,-1.0889765722994222,0.21633750480813807,2.4457461254239523,0.11550551117884711,0.6260039976900955,-0.2114504693497832,-0.4990205881941716,-0.049450446427682725,-0.5380241999567453,0.071748564712626,0.08697245947428611,-0.08212061176533923,0.0,-0.05667698803251091,-0.2636023768013212,0.03517931529428624,0.5079982939875066,0.06911051517676406,0.10334507791479594,0.0,-0.10214139221145893,-0.27355607457705233,-0.011805134558091138,0.0918848357181303,3.568426916157563e-11,0.08799999996631355,0.0,-0.18727813281325534,-0.743408189321338,0.03592792586364746,0.9766527214064904,0.11610007830583587,0.7829172569282413,4.102068570306623e-10,0.8865525935299832,-0.40940695782735814,0.7651816428008549,-0.16320672046552498,-0.14610670018204835,0.6221258464362,0.0,0.4230264765652872,0.5288952702875283,0.6428111990808199,0.13968904095949852,-0.9824324933446023,3.1626138862949215e-10,-1.0
1733477456.2198594,0.007044660049147181,0.013594706133223028,0.0,0.1329315900000001,-1.6489295900000007,-6.88070727,0.1329315900000001,-1.6489295900000007,-6.88070727,0.8965561899999999,0.36734994,-0.0622541299999998,0.008095848510672035,0.061104897607886205,0.0,0.1928759259890692,-0.6109530240111665,-4.177316452011568,0.1928759259890692,-0.6109530240111665,-4.177316452011568,0.3419301660968166,0.22115657697024796,0.0029919582202047462,-0.24288635632820252,-1.0791498594942497,0.2002111000191108,2.4471112824389976,0.11722871807490441,0.6277750443487775,-0.21088794180763118,-0.4990187245621024,-0.04944657945357858,-0.5380220730232899,0.07174751934619973,0.08697241148130742,-0.0821208084435018,0.0,-0.056678805776877436,-0.2636007473299171,0.03517731355889609,0.5079984060791816,0.06911074707349728,0.10334492162905014,0.0,-0.10214201631415712,-0.27355471651081703,-0.011805558189835003,0.09188458549499723,3.568424955028098e-11,0.08799999996631348,0.0,-0.1872833097261281,-0.7434065580065836,0.03592426813863872,0.9766529492644824,0.11610093214006201,0.7829160729453186,4.102068570306623e-10,0.8865488261467558,-0.40941438697905064,0.7651768097200091,-0.16320476347041457,-0.1461072038138002,0.6221273364222799,0.0,0.4230320800552089,0.5288918124223257,0.6428171566047474,0.13968973431700163,-0.982432317541479,3.1626090295157867e-10,-1.0
1733477456.2325256,0.007044718690605523,0.013468504121217417,0.0,0.1715845900000001,-1.8810785900000004,-6.968942269999999,0.1715845900000001,-1.8810785900000004,-6.968942269999999,0.9105831899999999,0.37254193999999996,-0.06967912999999981,0.007828325310611312,0.0632192484685244,0.0,0.24006240400814574,-0.7890819896599961,-4.229736654697931,0.24006240400814574,-0.7890819896599961,-4.229736654697931,0.339312131901218,0.22332382676376147,-0.01833766244564819,-0.23075288343146386,-1.05213374969148,0.1959690941882879,2.45538367190168,0.11741896887732194,0.6248317334779692,-0.21121844208286986,-0.4990171385984369,-0.04944565890356597,-0.5380216775248386,0.0717468048632975,0.08697231290950194,-0.08212087703827217,0.0,-0.056681719652354384,-0.26359914092538567,0.035176377755002874,0.507998549542666,0.06911076292426854,0.10334486712166122,0.0,-0.10214399301567481,-0.2735533045104523,-0.011805406141418645,0.091884753897754,3.568420906765802e-11,0.08799999996631344,0.0,-0.187290274956463,-0.7434026451320415,0.03592301622851665,0.9766532655685822,0.11610066586858615,0.782915660010554,4.102068570306623e-10,0.8865483545304432,-0.4094192111800987,0.7651754158084456,-0.16320333631934975,-0.146106669621514,0.6221278560796313,0.0,0.42302998473641995,0.5288935778843884,0.6428188858048725,0.13968919023481197,-0.9824324284534691,3.162607335629067e-10,-1.0
