timestamp,contact_x,contact_y,contact_z,force_x,force_y,force_z,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1730807089.4040582,0.0,0.0,0.0,-0.017527699999999813,0.022313399999999817,-0.007007799999999786,0.2965709726731718,-1.7863899337774045,-1.309577689912329,0.6875890293894449,0.3025207135064424,-0.3617351596008612,0.5521324287445659
1730807089.4140067,0.0,0.0,0.0,-0.01345469999999982,0.013154399999999455,-0.009128800000000048,0.2931354611154777,-1.781749392085513,-1.3040222563555592,0.6987494971114037,0.282666954251365,-0.34773098593013924,0.5576124950939231
1730807089.4240694,0.0,0.0,0.0,-0.0005246999999998225,-0.0008715999999999724,0.003301200000000115,0.291759080580853,-1.7788852976770384,-1.3001723681758688,0.7059741562595171,0.2712675116453489,-0.3356075560286022,0.5615888141299755
1730807089.4340618,0.0,0.0,0.0,-0.00011669999999985858,-0.032451599999999914,-0.0063717999999997055,0.2906381409674843,-1.7738813283773829,-1.294828198801519,0.7177977904789732,0.2531573157026944,-0.3175722997831121,0.5655312015266492
1730807089.4440846,0.0,0.0,0.0,-0.0007656999999998693,-0.008398600000000478,0.00321820000000006,0.2885355063430848,-1.770501102069475,-1.2914739599157334,0.7262242481941487,0.23982372353154072,-0.3063200245013692,0.566790054213896
1730807089.4540596,0.0,0.0,0.0,0.01229530000000012,-0.016202600000000622,0.0011452000000002904,0.2871767016782396,-1.764945910685909,-1.2865444247594957,0.7367243902165577,0.22153536918012054,-0.2905182396325831,0.5689977201211389
1730807089.4640448,0.0,0.0,0.0,0.007088300000000158,0.02160440000000019,-0.012825799999999887,0.2861324136483048,-1.7616999690627209,-1.2821053043463349,0.7413201224213332,0.20853805972472694,-0.2826796053931549,0.5718816262429107
1730807089.4740837,0.0,0.0,0.0,-0.02203469999999985,0.008027399999999574,-0.024158799999999925,0.2844316254904373,-1.7562269378247528,-1.275749223973993,0.7444557461623015,0.1913058615992582,-0.27446526056114834,0.5778031931971279
1730807089.4840286,0.0,0.0,0.0,-0.01796169999999986,-0.023993599999999837,0.0024952000000002528,0.28400631457632297,-1.7530640815630583,-1.2704705519227733,0.7447149784926432,0.18056194564941663,-0.27028461579245794,0.5828749531914394
1730807089.4940362,0.0,0.0,0.0,0.01273330000000017,-0.03905760000000047,0.0014832000000000178,0.2832520516199639,-1.7474688526921711,-1.2629435045151305,0.7426391602788768,0.16652557454911743,-0.26703638834837934,0.5911411658303155
1730807089.5040748,0.0,0.0,0.0,-0.00037069999999983505,-0.03906160000000014,0.0032602000000001574,0.2830392254880594,-1.7434982289592647,-1.258218348739244,0.7412322985144069,0.15770152632252682,-0.2658035871531801,0.595863542508766
1730807089.5140595,0.0,0.0,0.0,-0.005333699999999886,0.014303400000000188,0.0048832000000000875,0.2828889437647599,-1.7381458936584955,-1.2496143041460275,0.737692688959311,0.14598032572115818,-0.2661936905325324,0.6030258371570794
1730807089.524086,0.0,0.0,0.0,-0.009959699999999905,0.02176739999999988,-0.01271779999999989,0.2822820677381963,-1.7341106393025134,-1.2442357418016863,0.7348132902214983,0.13904194782366805,-0.2668881953118671,0.6078547988314569
1730807089.53407,0.0,0.0,0.0,0.017288300000000145,-0.03084660000000028,0.004673200000000044,0.28376835004353307,-1.7288212276204145,-1.2347902052485735,0.7317923291827626,0.1318249596474898,-0.26766598685698617,0.6127455315570082
1730807089.5440414,0.0,0.0,0.0,-0.002349699999999899,0.022105400000000053,-0.03326579999999968,0.2834837935927279,-1.7250357788274364,-1.2288270339390566,0.7306016509804868,0.12721287776365597,-0.2694241815946793,0.6143685552563001
1730807089.554037,0.0,0.0,0.0,-0.0010516999999998777,-0.038842600000000616,0.017944200000000077,0.2831883614244215,-1.7192471592550227,-1.2203717875021842,0.7291348529810088,0.1274586456599073,-0.27412390505262485,0.6139810619991504
1730807089.5640283,0.0,0.0,0.0,-0.000634699999999877,-0.030960600000000227,-0.001655799999999985,0.2848251757238174,-1.715320483873786,-1.2142509567635593,0.7278622015951536,0.13000323772450845,-0.2785085766596095,0.6129834797098853
1730807089.574072,0.0,0.0,0.0,0.002516300000000138,0.013981399999999589,0.01465519999999998,0.28519589248435784,-1.7094612761722825,-1.2052810780896919,0.7261231463538211,0.13578461684101423,-0.28708612475373757,0.6098272469580608
1730807089.5840743,0.0,0.0,0.0,-0.00033269999999985256,-0.02329260000000044,-0.0013337999999998296,0.2860998587565633,-1.705557754153015,-1.199061746029039,0.7246314408393494,0.14112937846923074,-0.2933262436589282,0.6074137702266225
1730807089.594144,0.0,0.0,0.0,-0.023065699999999856,0.006653399999999365,0.004163200000000256,0.2856644787738398,-1.6997643382334053,-1.1885567546026912,0.7220895551997784,0.14376827487011454,-0.30501800280610225,0.6040541162647881
1730807089.6040747,0.0,0.0,0.0,-0.005021699999999907,0.006049400000000205,0.014985200000000365,0.28703415705659685,-1.6960080938414968,-1.18125426338118,0.7194766259289502,0.150732186451058,-0.312793081915476,0.6014928766123464
1730807089.6140792,0.0,0.0,0.0,0.0078353000000001,0.029559400000000124,-0.011757799999999818,0.2879873351133968,-1.688964676297493,-1.1718726890664601,0.7159455958040918,0.15931453302636983,-0.3235888510379368,0.5977717280862834
1730807089.624103,0.0,0.0,0.0,-0.003996699999999853,-0.047027599999999836,-0.01804479999999975,0.28805990965779404,-1.684418316848559,-1.1647499972065143,0.7136401717221871,0.16273298234381212,-0.33117363730075905,0.5954491613217715
1730807089.6339908,0.0,0.0,0.0,-0.001670699999999914,-0.000301600000000235,-0.0022297999999998375,0.2894618013410062,-1.677583002384539,-1.1533644383295434,0.7118456395067242,0.16580338902341912,-0.34002388854252347,0.5917506036532899
1730807089.6440594,0.0,0.0,0.0,-0.0098436999999999,-0.015092600000000012,0.0028352000000002597,0.2894188384402665,-1.6724948239042194,-1.1461044728397713,0.7108472136305924,0.16677145852093367,-0.3444254640365261,0.5901310186896186
1730807089.6540549,0.0,0.0,0.0,-0.007880699999999852,0.013586399999999443,-0.016020799999999724,0.2899882770920601,-1.665284776822968,-1.1340195521292475,0.7111540775138793,0.16895317043116706,-0.34893833764535453,0.5864782525873716
1730807089.6640718,0.0,0.0,0.0,0.007368300000000105,0.014800399999999492,-0.016868799999999684,0.29076796937307403,-1.6599882853908854,-1.1261071367557354,0.7117629541402564,0.17088978144925474,-0.35017272458579457,0.5844392548981653
1730807089.6740546,0.0,0.0,0.0,-0.013094699999999904,0.005959400000000059,0.010928199999999944,0.29043322966686436,-1.6524001512197595,-1.1136266613092958,0.7133036147876674,0.17668329579620215,-0.35370947472951514,0.5786800269613678
1730807089.684029,0.0,0.0,0.0,0.008166300000000182,-0.01646060000000027,-0.0012427999999999884,0.2915788779420172,-1.6469697188734984,-1.105188872235146,0.7142617442696435,0.18297033076360186,-0.356851587759058,0.5735930291129625
1730807089.6940637,0.0,0.0,0.0,0.007421300000000186,0.006687399999999677,-0.006792799999999932,0.2918200222511276,-1.6386305293587853,-1.0941977123727584,0.7154492254692761,0.20533775621505373,-0.37117234015663664,0.5551575502059087
1730807089.7040796,0.0,0.0,0.0,-0.004221699999999884,-0.04723059999999979,-0.003547799999999768,0.29160224678095537,-1.633521387386152,-1.0850964701624728,0.7153461245449111,0.2167552789192146,-0.37969449811035305,0.5450955505816913
1730807089.7140677,0.0,0.0,0.0,-0.008724699999999808,-0.04635160000000038,0.018727200000000277,0.29108586150196425,-1.6254260815246564,-1.0713736415286654,0.7125877218481375,0.23943783039015776,-0.39730632275479033,0.5263420465328625
1730807089.724065,0.0,0.0,0.0,-0.01575969999999982,-0.001896600000000248,-0.005187799999999854,0.2896646176646862,-1.619533429904247,-1.0629834388477666,0.7098856291601879,0.2574676570103832,-0.41267406016309044,0.5093848438792988
1730807089.7340257,0.0,0.0,0.0,0.00843830000000012,-0.04630060000000036,-0.0013027999999999373,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.7440968,0.0,0.0,0.0,0.006938300000000175,-0.009367600000000031,-0.0029447999999998586,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.754061,0.0,0.0,0.0,0.015751300000000135,-0.00857660000000049,0.008003200000000099,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.7640624,0.0,0.0,0.0,0.007944300000000126,-0.030442600000000652,0.0033872000000001456,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.7740672,0.0,0.0,0.0,0.012332300000000185,-0.03153460000000052,0.0010332000000001784,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.7840714,0.0,0.0,0.0,0.011708300000000116,-0.009105599999999825,-2.3799999999685184e-05,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.7940772,0.0,0.0,0.0,0.006817300000000137,0.058474399999999704,0.0067582000000001585,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8040624,0.0,0.0,0.0,0.008433300000000088,-0.008344600000000035,-0.011052799999999863,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.814064,0.0,0.0,0.0,0.007808300000000101,8.140000000000924e-05,0.0033712000000001296,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8240614,0.0,0.0,0.0,-0.009065699999999843,-0.016827600000000054,-0.006244799999999717,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8339984,0.0,0.0,0.0,-0.01442169999999987,-0.01586160000000003,0.025049200000000216,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8440528,0.0,0.0,0.0,-0.00039669999999980554,0.02963139999999953,-0.02642679999999986,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8541102,0.0,0.0,0.0,-0.009117699999999895,-0.000473600000000296,0.007972200000000207,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8640769,0.0,0.0,0.0,0.006935300000000089,0.03561739999999958,0.0068302000000000085,0.2849514346781121,-1.6089862090553808,-1.051037200547048,0.7066559274085862,0.27841150784879637,-0.4400787559258532,0.4790147400012068
1730807089.8740582,0.0,0.0,0.0,-0.0012286999999998605,0.029082400000000064,0.00205920000000015,0.23504860919201542,-1.5011924119072186,-0.8698645927029274,0.3969607953192386,0.660684025390408,-0.634726345816378,-0.05514718034525137
1730807089.8841174,0.0,0.0,0.0,-0.00531769999999987,0.028496399999999866,-0.019934799999999697,0.2312307295217706,-1.4936420475542516,-0.8644120900273798,0.3584165922279805,0.7026763580007056,-0.6064721792020653,-0.0998748125226954
1730807089.8940647,0.0,0.0,0.0,-0.014113699999999896,-0.00686259999999983,0.0004012000000002125,0.2268068870954325,-1.482065954328017,-0.8569067943778177,0.3119016147240991,0.7498808464959995,-0.5669356589360189,-0.13776812917988238
1730807089.904041,0.0,0.0,0.0,-0.0009136999999999063,-0.03007960000000054,-0.01675979999999999,0.22353714415307202,-1.4749413474911695,-0.8513113967972149,0.2895161380529595,0.768376304330281,-0.5522337197665478,-0.14427813245062815
1730807089.9140325,0.0,0.0,0.0,-0.005727699999999891,-0.00936560000000064,-0.029604799999999987,0.21881043300788683,-1.465221621524882,-0.8420331641600234,0.2717066452339957,0.7796005030055267,-0.5484169698693541,-0.1328058048751389
1730807089.924071,0.0,0.0,0.0,-0.009598699999999849,-0.016737599999999908,0.0030392000000003527,0.21427749079382208,-1.4583373077355506,-0.8369589906581051,0.27612693119159337,0.7796041105559551,-0.5501045319127253,-0.11556968739272631
1730807089.9340265,0.0,0.0,0.0,-0.01066469999999986,0.03771840000000015,0.0015232000000002799,0.20863242510956148,-1.4479417923106133,-0.8293847623496511,0.3053027713429423,0.7707346438790402,-0.5534784095410035,-0.08012475714115644
1730807089.944091,0.0,0.0,0.0,-0.01008769999999981,0.030655399999999666,-0.013318799999999964,0.20520347737753486,-1.4406875016001157,-0.8248617258753596,0.3352309715771361,0.7602229807316625,-0.553878007198134,-0.053855068518568576
1730807089.9540203,0.0,0.0,0.0,0.016064300000000142,0.02838039999999964,0.0025322000000000955,0.19853506875448268,-1.429248011480683,-0.8196874313659687,0.39460897443016346,0.7355025626458125,-0.5506924340097319,-0.007588199065285447
1730807089.9640365,0.0,0.0,0.0,-0.009582699999999833,0.028766399999999415,-0.017479799999999823,0.19704021874831001,-1.4256190113895322,-0.817387780784383,0.4168393687051642,0.7244428019184425,-0.5489384203559506,0.009704540336884424
