timestamp,ft_x,ft_y,ft_z,ft_force_x,ft_force_y,ft_force_z,ft_wrench_force_x,ft_wrench_force_y,ft_wrench_force_z,ft_wrench_torque_x,ft_wrench_torque_y,ft_wrench_torque_z
1734690558.4308026,0.0,0.0,0.0,-0.011198609999999914,0.013752830000001381,0.0016214800000011742,-0.011198609999999914,0.013752830000001381,0.0016214800000011742,0.0011358700000000388,0.00031621000000000427,0.0019653300000000984
1734690558.4448736,0.0,0.0,0.0,-0.0086856099999999,-0.008217169999999108,-0.0058565199999991435,-0.0086856099999999,-0.008217169999999108,-0.0058565199999991435,-0.00048512999999994477,0.0005842100000000086,-0.0014446699999998147
1734690558.4557955,0.0,0.0,0.0,-0.0038816099999998965,-0.009508169999998373,0.006817480000000931,-0.0038816099999998965,-0.009508169999998373,0.006817480000000931,-0.0009991299999999592,5.221000000001086e-05,-0.0019096699999998634
1734690558.4682853,0.0,0.0,0.0,0.012031390000000086,-0.055123169999999,0.011427480000000934,0.012031390000000086,-0.055123169999999,0.011427480000000934,-0.00031512999999996905,-0.00011978999999999462,-0.0017296699999999054
1734690558.4807975,0.0,0.0,0.0,-0.0064736099999999075,0.021091830000001366,0.014489480000000832,-0.0064736099999999075,0.021091830000001366,0.014489480000000832,0.001064870000000051,0.0001842100000000041,0.000995330000000183
1734690558.493292,0.0,0.0,0.0,-0.00426360999999989,-0.039752169999998976,0.0067814800000007835,-0.00426360999999989,-0.039752169999998976,0.0067814800000007835,-0.0007831299999999652,3.2210000000004735e-05,-0.0017776699999998424
1734690558.5058372,0.0,0.0,0.0,-0.02569060999999989,-0.06265816999999885,-0.00526951999999925,-0.02569060999999989,-0.06265816999999885,-0.00526951999999925,-1.9129999999950575e-05,-0.00024378999999999373,-0.001495669999999838
1734690558.518288,0.0,0.0,0.0,-0.002388609999999902,0.01233183000000082,0.011813480000001153,-0.002388609999999902,0.01233183000000082,0.011813480000001153,0.0010248700000000388,-0.0003527899999999917,0.0014573300000001455
1734690558.530801,0.0,0.0,0.0,-0.012595609999999896,-0.0083921699999987,0.0069974800000007775,-0.012595609999999896,-0.0083921699999987,0.0069974800000007775,-0.0003251299999999513,0.00044821000000000444,-0.0021856699999998064
1734690558.5433397,0.0,0.0,0.0,0.006162390000000101,-0.024763169999999057,0.012083480000001146,0.006162390000000101,-0.024763169999999057,0.012083480000001146,0.0005748700000000329,2.5210000000004673e-05,0.000855330000000154
1734690558.5557919,0.0,0.0,0.0,-0.00032460999999989193,-0.001963169999998904,-0.0012995199999989993,-0.00032460999999989193,-0.001963169999998904,-0.0012995199999989993,-0.0006641299999999573,5.421000000000592e-05,-0.0009256699999998785
1734690558.5683134,0.0,0.0,0.0,-0.008845609999999893,-0.01734516999999869,0.01339148000000101,-0.008845609999999893,-0.01734516999999869,0.01339148000000101,-0.0009181299999999615,4.721000000000586e-05,-0.0006066699999998093
1734690558.580828,0.0,0.0,0.0,-0.0007866099999999099,-0.024682169999998393,-0.001520519999999248,-0.0007866099999999099,-0.024682169999998393,-0.001520519999999248,-0.0004501299999999653,3.9210000000004797e-05,-0.0005406699999997988
1734690558.5932965,0.0,0.0,0.0,-0.00920360999999989,0.02808483000000095,0.01276848000000097,-0.00920360999999989,0.02808483000000095,0.01276848000000097,-0.00048412999999994377,7.021000000000804e-05,0.0001513300000001161
1734690558.6058226,0.0,0.0,0.0,-0.009142609999999912,0.022303830000001135,-0.006138519999999037,-0.009142609999999912,0.022303830000001135,-0.006138519999999037,0.00039187000000004413,0.0005942100000000047,-0.0011896699999998095
1734690558.6183057,0.0,0.0,0.0,-0.012802609999999909,-0.047467169999999115,0.02152848000000107,-0.012802609999999909,-0.047467169999999115,0.02152848000000107,-0.0008161299999999427,2.8210000000007673e-05,-0.0015856699999998725
1734690558.6308396,0.0,0.0,0.0,-0.006879609999999897,-0.024730169999998886,0.009710480000000743,-0.006879609999999897,-0.024730169999998886,0.009710480000000743,0.0014428700000000405,-0.00011078999999999256,0.0010133300000001455
1734690558.643301,0.0,0.0,0.0,-0.009292609999999896,0.02143183000000093,0.003273480000001161,-0.009292609999999896,0.02143183000000093,0.003273480000001161,6.287000000004817e-05,0.00032921000000001033,-0.00045466999999987934
1734690558.6557982,0.0,0.0,0.0,0.006712390000000096,0.028786830000001373,0.002182480000000986,0.006712390000000096,0.028786830000001373,0.002182480000000986,0.0002428700000000339,0.00032721000000000833,0.0007443300000001818
1734690558.6683443,0.0,0.0,0.0,-0.004367609999999911,-0.04659616999999905,0.006623480000000903,-0.004367609999999911,-0.04659616999999905,0.006623480000000903,-0.0010051299999999652,0.00042921000000000625,-0.0016486699999997967
1734690558.6808126,0.0,0.0,0.0,-0.00010260999999989195,0.013229830000001108,-0.0011615199999992498,-0.00010260999999989195,0.013229830000001108,-0.0011615199999992498,-0.0006611299999999543,6.321000000000798e-05,-0.0011816699999998015
1734690558.6933184,0.0,0.0,0.0,0.014975390000000088,-0.009864169999998396,0.011940480000001141,0.014975390000000088,-0.009864169999998396,0.011940480000001141,-9.712999999994532e-05,3.7210000000009735e-05,0.0008773300000001205
1734690558.7057998,0.0,0.0,0.0,-0.017387609999999915,-0.03911916999999843,-0.010910519999999035,-0.017387609999999915,-0.03911916999999843,-0.010910519999999035,-0.000536129999999968,0.00030521000000000714,-0.000823669999999832
1734690558.7182913,0.0,0.0,0.0,-0.012945609999999913,-0.04721916999999909,-0.0028105199999992614,-0.012945609999999913,-0.04721916999999909,-0.0028105199999992614,-6.12999999996533e-06,-0.0001067899999999955,-0.0019046699999998307
1734690558.7309172,0.0,0.0,0.0,0.010883390000000104,0.0045408300000016055,0.004580480000000886,0.010883390000000104,0.0045408300000016055,0.004580480000000886,4.187000000005492e-05,-0.0003517899999999907,0.001067330000000144
